timestamp,client,AP
2014-01-02 00:19:09,6b787df014524279cc6d91f0b7c62252415d5f6f,Bldg14AP30
2014-01-02 00:19:29,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP26
2014-01-02 00:19:54,d87196dde7bad58154db0c0a70cfcb3ef143a774,Bldg14AP12
2014-01-02 00:20:00,dedcc2bf7693fc706f85d2c6fc717453c466017b,Bldg6AP17
2014-01-02 00:20:10,a1bfbe0e85d36a1a722e1907c617361496dd309e,Bldg44AP26
2014-01-02 00:20:11,a1bfbe0e85d36a1a722e1907c617361496dd309e,Bldg44AP66
2014-01-02 00:20:12,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP22
2014-01-02 00:20:13,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg35AP14
2014-01-02 00:20:19,c75170053c6a0c4ba881daf5369231b44b4b72fa,Bldg45AP7
2014-01-02 00:20:24,6f7ebdada4c6284e3f3c820a0fe0aaca6d51d60c,Bldg48AP29
2014-01-02 00:20:24,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:20:30,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP23
2014-01-02 00:20:36,edede4849cee9ec6d235faa3eb6acf8fe2ab29a8,Bldg44AP4
2014-01-02 00:20:59,a1bfbe0e85d36a1a722e1907c617361496dd309e,Bldg44AP26
2014-01-02 00:21:00,83d966fa60c194ebbaa1d6829434c02bfdfd5fad,Bldg3AP12
2014-01-02 00:21:08,167b4611e7c72b8619b68e1f9373c4ef6c06affe,Bldg44AP2
2014-01-02 00:21:09,465612881a7b4b987050d7f68c4e9be13fb57a2f,Bldg4AP23
2014-01-02 00:21:15,bc0bf4ad553401a61230e47e081194a01b851243,Bldg44AP4
2014-01-02 00:21:29,27d68cccb4b3e89c348d4f61d879dd5f38880d05,Bldg3AP97
2014-01-02 00:21:53,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:21:54,345b5f6dfdd684c3073cc4e90560ee0a7fe14fd1,Bldg14AP30
2014-01-02 00:21:59,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP2
2014-01-02 00:22:11,4a6f2978b759169eae738abac16c8aaaa48f37d0,Bldg26AP32
2014-01-02 00:22:22,0e114725bed740aaabdadc547d60a81c67d30b95,Bldg26AP21
2014-01-02 00:22:43,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP22
2014-01-02 00:22:44,c81c345494f9b25e4f09da2be70ab16f58ecf18f,Bldg44AP4
2014-01-02 00:22:52,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP23
2014-01-02 00:23:14,9cbc264c1b39d7213156d23e4b93f5beebd7e448,Bldg3AP102
2014-01-02 00:23:20,394b551cd93e59f4a12a74dec17fe71229208918,Bldg44AP21
2014-01-02 00:23:23,3dd49d3e302b59286954383a84bde17ebfdd142d,Bldg44AP3
2014-01-02 00:23:26,ddfb94dfd6559a7e8a115917547f473b3ab49a25,Bldg16AP36
2014-01-02 00:23:31,d48a0803cdd91d2568acabd97db2ddc4e995634c,Bldg26AP14
2014-01-02 00:23:35,865149906ef9b13ebb5e43e7dcdb44813f3cbbba,Bldg44AP3
2014-01-02 00:23:44,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-02 00:23:54,193925d8475777c1fb15235df093fa2d3b3f5fa8,Bldg25AP22
2014-01-02 00:24:02,59af2e7462db3960594f71bea063681a271b20e4,Bldg44AP2
2014-01-02 00:24:35,2a510b95bbf2fc46d7e47138f479f379a1c83897,Bldg40AP3
2014-01-02 00:24:35,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP11
2014-01-02 00:24:43,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP26
2014-01-02 00:25:06,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP5
2014-01-02 00:25:08,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:25:10,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP4
2014-01-02 00:25:33,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP32
2014-01-02 00:25:35,858e10bb71c5c9538abf7d44e6502332c4555e91,Bldg23AP44
2014-01-02 00:25:41,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP12
2014-01-02 00:25:46,858e10bb71c5c9538abf7d44e6502332c4555e91,Bldg23AP44
2014-01-02 00:25:49,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg16AP5
2014-01-02 00:25:50,040ff0ffa4dc8910623b408673e5a6ddef67aa57,Bldg4AP16
2014-01-02 00:26:22,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP37
2014-01-02 00:26:36,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:26:48,5b68791ebf5d06796e01c02c3a52d28971397f0b,Bldg48AP14
2014-01-02 00:27:06,528b281eff0729a08e3a432af1fcb8998293f191,Bldg14AP11
2014-01-02 00:27:08,d13d35cd2c07f3f23bc38b9ee0a29df025d005dc,Bldg44AP4
2014-01-02 00:27:11,a1bfbe0e85d36a1a722e1907c617361496dd309e,Bldg48AP61
2014-01-02 00:27:26,a1bfbe0e85d36a1a722e1907c617361496dd309e,Bldg44AP26
2014-01-02 00:27:44,38b02ce7e579faa767aeb2a226dfad9d6d4968ed,Bldg14AP41
2014-01-02 00:27:45,f5025498e201a0a817db9a7d4b9dbf177587691f,Bldg44AP65
2014-01-02 00:27:58,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP12
2014-01-02 00:28:03,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP136
2014-01-02 00:28:04,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:28:06,ddfb94dfd6559a7e8a115917547f473b3ab49a25,Bldg15AP7
2014-01-02 00:28:18,140db5b408a4a8b31a5a31e404d191655b8a2a4c,Bldg48AP35
2014-01-02 00:28:28,2a9553acf404141b23ce2361d2d58e0ae7b72bb4,Bldg44AP64
2014-01-02 00:28:39,ddfb94dfd6559a7e8a115917547f473b3ab49a25,Bldg3AP113
2014-01-02 00:28:40,0a5df8dc1d5de5ceff29ba731b9b2c65bae62d1f,Bldg3AP102
2014-01-02 00:28:55,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-02 00:29:16,ec438383187d2fb4a00d4d7cd235494729d05198,Bldg44AP4
2014-01-02 00:29:26,ddfb94dfd6559a7e8a115917547f473b3ab49a25,Bldg3AP114
2014-01-02 00:29:31,0a5df8dc1d5de5ceff29ba731b9b2c65bae62d1f,Bldg3AP97
2014-01-02 00:29:37,ddfb94dfd6559a7e8a115917547f473b3ab49a25,Bldg3AP97
2014-01-02 00:29:38,ca2a3933771ce90b5368dfdb95d1959f66fe0150,Bldg14AP12
2014-01-02 00:30:09,c75170053c6a0c4ba881daf5369231b44b4b72fa,Bldg45AP7
2014-01-02 00:30:13,d69dfba41941393092fcbd098734e12dd3f2f9dd,Bldg44AP21
2014-01-02 00:30:22,336501aeaedff0462f3cd55089fa433dbbfff493,Bldg44AP3
2014-01-02 00:30:35,ddfb94dfd6559a7e8a115917547f473b3ab49a25,Bldg3AP92
2014-01-02 00:31:07,a36c950b84f66a28b42e842e55b70b86990a3e4d,Bldg44AP2
2014-01-02 00:31:20,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:31:29,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP11
2014-01-02 00:31:30,5f5db59e5ecf99163a6e55898d8b2329cbc21c95,Bldg3AP102
2014-01-02 00:31:34,7f6728f9007157764992418e804fbcd1e24fdf2f,Bldg40AP14
2014-01-02 00:31:34,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP134
2014-01-02 00:31:47,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP122
2014-01-02 00:31:51,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP89
2014-01-02 00:31:51,d8891a295b4343f5a1f9f623f7c3b55393e78f99,Bldg44AP2
2014-01-02 00:32:03,465612881a7b4b987050d7f68c4e9be13fb57a2f,Bldg4AP17
2014-01-02 00:32:06,0a5df8dc1d5de5ceff29ba731b9b2c65bae62d1f,Bldg3AP17
2014-01-02 00:32:07,08574bc3e20f08b8b3a9e5ccf45cab58a2bba335,Bldg11AP32
2014-01-02 00:32:16,b90b9a6efc72e216d16393ab93c7afba484f56eb,Bldg44AP2
2014-01-02 00:32:45,0a5df8dc1d5de5ceff29ba731b9b2c65bae62d1f,Bldg3AP100
2014-01-02 00:32:48,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:32:58,6dc8374a93911eb75077943b822adc9d2de6769c,Bldg11AP32
2014-01-02 00:32:59,8a0e70caffb1c2a46bf24e39b9e5e881e1dcaead,Bldg44AP43
2014-01-02 00:33:10,af52ef55b49811056552ffe63c9aab121dc4c17d,Bldg48AP53
2014-01-02 00:33:13,baa4a017d2ead5a2dfd53b5db7288f17c4fe11a7,Bldg44AP4
2014-01-02 00:33:26,9f9d09f781dece4b107325fc04255c90c73965ed,Bldg3AP35
2014-01-02 00:33:39,b7f22f3abd9f367af65bd70b4b328e0c35f7cfac,Bldg11AP21
2014-01-02 00:33:43,af52ef55b49811056552ffe63c9aab121dc4c17d,Bldg48AP37
2014-01-02 00:33:59,af52ef55b49811056552ffe63c9aab121dc4c17d,Bldg48AP57
2014-01-02 00:34:02,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP134
2014-01-02 00:34:02,be7dfe965d64de5786b48eb54021f16f3ceaebf0,Bldg45AP29
2014-01-02 00:34:08,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-02 00:34:16,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:34:21,465612881a7b4b987050d7f68c4e9be13fb57a2f,Bldg4AP23
2014-01-02 00:34:42,465612881a7b4b987050d7f68c4e9be13fb57a2f,Bldg4AP17
2014-01-02 00:34:54,af52ef55b49811056552ffe63c9aab121dc4c17d,Bldg48AP52
2014-01-02 00:35:02,829de05171fd61b62ecf23cc4b30e7f50db42d7c,Bldg4AP4
2014-01-02 00:35:03,d2306f0eedbb3361514f97304b0f00fee9dab9b6,Bldg44AP83
2014-01-02 00:35:50,4b7ccaaa1086d4ae1636bbd35ed15c8a476e8a0b,Bldg12AP4
2014-01-02 00:35:52,6dc8374a93911eb75077943b822adc9d2de6769c,Bldg11AP33
2014-01-02 00:35:58,8b6f943c23b4491ba77dd8a81bff31f5e2760c60,Bldg44AP2
2014-01-02 00:36:01,3b5de6d0b08e9d3018664fe5a9778d1f99f98221,Bldg26AP14
2014-01-02 00:36:08,30bf94ddfef765ccd2f08a19c19edccf97207012,Bldg44AP3
2014-01-02 00:36:14,27d68cccb4b3e89c348d4f61d879dd5f38880d05,Bldg3AP97
2014-01-02 00:36:30,c1372fae221e7eba14d85a47d27ab909a5c47e3f,Bldg3AP35
2014-01-02 00:36:47,7db7d065a73e86c7b56de636519e5eb6d54127d8,Bldg48AP54
2014-01-02 00:37:00,af52ef55b49811056552ffe63c9aab121dc4c17d,Bldg48AP38
2014-01-02 00:37:15,975f34d419c53e2673c7445eb695b7fcde39334a,Bldg48AP63
2014-01-02 00:37:32,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:37:51,29aa5e5856d15a3edbff17e96413801a51620007,Bldg44AP4
2014-01-02 00:38:04,dec63a259f51588452bed742944f398d18649888,Bldg48AP29
2014-01-02 00:38:06,4d222e4854506e15f4a7e44157f14fb81a8a1b19,Bldg44AP81
2014-01-02 00:38:09,5103b24b88b6de325dd9d46f287ed3889e0c327b,Bldg48AP3
2014-01-02 00:38:41,560bfe015fde96f51ec7b00ce4ff75bf99dbc5db,Bldg12AP4
2014-01-02 00:39:01,77b5534b9704527256ccbe517332059dfcfa704b,Bldg26AP10
2014-01-02 00:39:01,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:39:20,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-02 00:39:26,49448d1dd86cfbde1437f330fb132fcd1178ad18,Bldg12AP4
2014-01-02 00:39:43,3800fd8558e4143870f7daab1f991f7dadfc0e3e,Bldg44AP2
2014-01-02 00:39:46,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP4
2014-01-02 00:40:00,1445083f9a610758986fafa28c2de44622f16d8e,Bldg48AP2
2014-01-02 00:40:02,d680e9ff6d64fc61a6431c751a4afaf33e3c53b5,Bldg3AP119
2014-01-02 00:40:04,c75170053c6a0c4ba881daf5369231b44b4b72fa,Bldg45AP7
2014-01-02 00:40:16,cb30b9f4a3dbac8501f15e70fe364f93fe30b99a,Bldg44AP2
2014-01-02 00:40:29,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:41:11,858e10bb71c5c9538abf7d44e6502332c4555e91,Bldg23AP44
2014-01-02 00:41:33,465612881a7b4b987050d7f68c4e9be13fb57a2f,Bldg4AP14
2014-01-02 00:41:38,349494d252925868f9649b8a469fd5ea7d68c9af,Bldg3AP15
2014-01-02 00:42:26,e58fbf7a203536e70fda0a1401af7cd6358b5f4b,Bldg48AP46
2014-01-02 00:43:15,465612881a7b4b987050d7f68c4e9be13fb57a2f,Bldg4AP4
2014-01-02 00:43:27,2a9553acf404141b23ce2361d2d58e0ae7b72bb4,Bldg44AP64
2014-01-02 00:43:44,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:43:47,4d74d6b8b592169d36846c15ad6e8a2d31754aba,Bldg14AP12
2014-01-02 00:44:16,6fdf2aacc954ac9a46394f6a6183b63041aadc61,Bldg48AP2
2014-01-02 00:44:21,6fdf2aacc954ac9a46394f6a6183b63041aadc61,Bldg48AP2
2014-01-02 00:44:32,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-02 00:44:46,181d82438d47d55c94801202d54e38c3cc59e102,Bldg44AP21
2014-01-02 00:44:46,eef6b58cd5b55d38945ede268aebb0734d65b9e1,Bldg44AP12
2014-01-02 00:44:47,8e9efa4f29624be7210186dafd3943bfa0cf7f01,Bldg22AP23
2014-01-02 00:44:48,e47ecfe3a02a430f3cdb2ab5276697c4f4c2042a,Bldg3AP50
2014-01-02 00:45:12,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:45:19,f5e7e85557fb1cf3c0c4901089e3dc0ecde2dccf,Bldg44AP21
2014-01-02 00:45:24,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP4
2014-01-02 00:45:30,6ff875d5913b94d6d30e89f682dc71b0a8540c1f,Bldg7AP1
2014-01-02 00:45:55,14794d51e2e2cc49eaa048eb06b5435dde88ff13,Bldg44AP2
2014-01-02 00:46:18,140db5b408a4a8b31a5a31e404d191655b8a2a4c,Bldg48AP35
2014-01-02 00:46:40,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:47:30,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-02 00:48:37,975f34d419c53e2673c7445eb695b7fcde39334a,Bldg48AP38
2014-01-02 00:48:41,49448d1dd86cfbde1437f330fb132fcd1178ad18,Bldg12AP4
2014-01-02 00:49:00,abbfd908476944cafcc971912bb35eb932931707,Bldg44AP26
2014-01-02 00:49:18,6b787df014524279cc6d91f0b7c62252415d5f6f,Bldg14AP30
2014-01-02 00:49:56,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:49:59,c75170053c6a0c4ba881daf5369231b44b4b72fa,Bldg45AP7
2014-01-02 00:50:08,edede4849cee9ec6d235faa3eb6acf8fe2ab29a8,Bldg44AP4
2014-01-02 00:50:10,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg35AP15
2014-01-02 00:50:16,d87196dde7bad58154db0c0a70cfcb3ef143a774,Bldg14AP12
2014-01-02 00:50:22,dedcc2bf7693fc706f85d2c6fc717453c466017b,Bldg6AP17
2014-01-02 00:50:27,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg35AP4
2014-01-02 00:50:46,6f7ebdada4c6284e3f3c820a0fe0aaca6d51d60c,Bldg48AP29
2014-01-02 00:50:52,6f7ebdada4c6284e3f3c820a0fe0aaca6d51d60c,Bldg48AP29
2014-01-02 00:50:59,27d68cccb4b3e89c348d4f61d879dd5f38880d05,Bldg3AP97
2014-01-02 00:51:11,bc0bf4ad553401a61230e47e081194a01b851243,Bldg44AP4
2014-01-02 00:51:17,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg35AP26
2014-01-02 00:51:20,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg35AP7
2014-01-02 00:51:21,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg35AP35
2014-01-02 00:51:23,167b4611e7c72b8619b68e1f9373c4ef6c06affe,Bldg44AP2
2014-01-02 00:51:24,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:51:25,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg35AP26
2014-01-02 00:51:29,e56765c4658facef51cda1c6b8bda852e5af6bdc,Bldg33AP5
2014-01-02 00:51:45,4a6f2978b759169eae738abac16c8aaaa48f37d0,Bldg26AP32
2014-01-02 00:51:55,345b5f6dfdd684c3073cc4e90560ee0a7fe14fd1,Bldg14AP30
2014-01-02 00:51:58,0e114725bed740aaabdadc547d60a81c67d30b95,Bldg26AP21
2014-01-02 00:52:43,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-02 00:52:52,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-02 00:52:58,394b551cd93e59f4a12a74dec17fe71229208918,Bldg44AP21
2014-01-02 00:52:58,3dd49d3e302b59286954383a84bde17ebfdd142d,Bldg44AP3
2014-01-02 00:53:12,c81c345494f9b25e4f09da2be70ab16f58ecf18f,Bldg44AP4
2014-01-02 00:53:18,d48a0803cdd91d2568acabd97db2ddc4e995634c,Bldg26AP14
2014-01-02 00:53:23,9cbc264c1b39d7213156d23e4b93f5beebd7e448,Bldg3AP102
2014-01-02 00:53:44,193925d8475777c1fb15235df093fa2d3b3f5fa8,Bldg25AP22
2014-01-02 00:53:50,865149906ef9b13ebb5e43e7dcdb44813f3cbbba,Bldg44AP3
2014-01-02 00:54:13,59af2e7462db3960594f71bea063681a271b20e4,Bldg44AP2
2014-01-02 00:54:26,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP4
2014-01-02 00:54:33,2a510b95bbf2fc46d7e47138f479f379a1c83897,Bldg40AP3
2014-01-02 00:55:13,2a9553acf404141b23ce2361d2d58e0ae7b72bb4,Bldg44AP64
2014-01-02 00:55:39,040ff0ffa4dc8910623b408673e5a6ddef67aa57,Bldg4AP16
