sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
4583,75,14703,39123,890
4854,75,14703,39123,890
5954,75,14703,39123,890
6842,75,14703,39123,890
8102,75,14703,39123,890
8195,75,14703,39123,890
8568,75,14703,39123,890
19833,75,14703,39123,890
2818,75,14703,39123,948
2862,75,14703,39123,948
8099,75,14703,39123,948
9117,75,14703,39123,948
10821,75,14703,39123,948
19794,75,14356,39196,1074
20073,75,14356,39196,1074
12402,75,14356,39196,1094
12502,75,14356,39196,1094
20067,75,14356,39196,1094
19815,75,14356,39196,1096
8564,75,14356,39196,1052
8337,75,14703,39123,949
1413,75,14356,39196,1090
2013,75,14356,39196,1090
2802,75,14356,39196,1090
3982,75,14356,39196,1090
4838,75,14356,39196,1090
2123,75,14703,39123,966
2259,75,14703,39123,966
2894,75,14703,39123,966
3145,75,14703,39123,966
3464,75,14703,39123,966
3943,75,14703,39123,966
3987,75,14703,39123,966
4246,75,14703,39123,966
4595,75,14703,39123,966
4632,75,14703,39123,966
4984,75,14703,39123,966
5253,75,14703,39123,966
5966,75,14703,39123,966
7440,75,14703,39123,966
7646,75,14703,39123,966
8207,75,14703,39123,966
10305,75,14703,39123,966
10941,75,14703,39123,966
11181,75,14703,39123,966
11264,75,14703,39123,966
14518,75,14356,39196,1099
19773,75,14356,39196,1099
1886,75,14356,39196,1103
3169,75,14356,39196,1103
3179,75,14356,39196,1103
8324,75,14356,39196,1103
1898,75,14703,39123,965
19825,75,14703,39123,894
14866,75,14356,39196,1084
16736,75,14356,39196,1084
17062,75,14356,39196,1084
17069,75,14356,39196,1084
18387,75,14356,39196,1084
18996,75,14356,39196,1084
19264,75,14356,39196,1084
19780,75,14703,39123,896
67714,75,14703,39123,942
75388,75,14703,39123,949
67942,75,14703,39123,966
68011,75,14703,39123,966
69899,75,14703,39123,966
71333,75,14703,39123,966
71493,75,14703,39123,966
72204,75,14703,39123,966
73099,75,14703,39123,966
74990,75,14703,39123,966
75174,75,14703,39123,966
75179,75,14703,39123,966
75718,75,14703,39123,966
77864,75,14703,39123,966
79690,75,14703,39123,966
81609,75,14703,39123,966
82314,75,14703,39123,966
82971,75,14703,39123,966
84480,75,14703,39123,966
84559,75,14703,39123,966
85337,75,14703,39123,966
85912,75,14703,39123,966
86086,75,14703,39123,966
75400,75,14703,39123,948
82650,75,14703,39123,948
67704,75,14356,39196,1099
67710,75,14356,39196,1099
75394,75,14356,39196,1090
85317,75,14356,39196,1090
71320,75,14356,39196,1078
71323,75,14356,39196,1078
1566,75,14703,39123,948
1180,75,14703,39123,966
1463,75,14703,39123,966
1714,75,14703,39123,966
1941,75,14703,39123,966
1173,75,14356,39196,1090
1560,75,14356,39196,1090
1810,75,14703,39123,890
1927,75,14356,39196,1087
1972,75,14356,39196,1095
64285,75,14356,39196,1090
69002,75,14356,39196,1090
72491,75,14356,39196,1090
64083,75,14703,39123,948
64396,75,14703,39123,948
66227,75,14703,39123,948
66728,75,14703,39123,948
68376,75,14703,39123,948
69035,75,14703,39123,948
70257,75,14703,39123,948
72684,75,14703,39123,948
72689,75,14703,39123,948
64103,75,14703,39123,890
73307,75,14356,39196,1096
66895,75,14703,39123,966
67015,75,14703,39123,966
67493,75,14703,39123,966
68880,75,14703,39123,966
69772,75,14703,39123,966
70611,75,14703,39123,966
70657,75,14703,39123,966
72482,75,14703,39123,966
72493,75,14703,39123,966
73295,75,14703,39123,894
64198,75,14356,39196,1074
28238,75,21303,33425,829
33456,75,21479,33032,702
27832,75,21455,33152,750
33504,75,21479,33032,698
33470,75,21408,33024,652
27633,75,21399,33054,670
27628,75,21399,33054,689
27636,75,21399,33054,689
33493,75,21479,33032,700
63456,75,14703,39123,948
63896,75,14703,39123,948
75505,75,14703,39123,948
76087,75,14703,39123,948
76283,75,14703,39123,948
78666,75,14703,39123,948
79052,75,14703,39123,948
79408,75,14703,39123,948
81199,75,14703,39123,948
83079,75,14703,39123,948
83565,75,14703,39123,948
84746,75,14703,39123,948
63459,75,14703,39123,966
63733,75,14703,39123,966
64316,75,14703,39123,966
65059,75,14703,39123,966
66860,75,14703,39123,966
68665,75,14703,39123,966
68675,75,14703,39123,966
68679,75,14703,39123,966
68956,75,14703,39123,966
70844,75,14703,39123,966
71539,75,14703,39123,966
72639,75,14703,39123,966
72772,75,14703,39123,966
74214,75,14703,39123,966
75950,75,14703,39123,966
76781,75,14703,39123,966
78923,75,14703,39123,966
84116,75,14703,39123,966
85190,75,14703,39123,966
85259,75,14703,39123,966
86350,75,14703,39123,966
71761,75,14356,39196,1090
72424,75,14356,39196,1090
72629,75,14356,39196,1090
72761,75,14356,39196,1090
74030,75,14356,39196,1090
74208,75,14356,39196,1090
75948,75,14356,39196,1090
78754,75,14356,39196,1090
79041,75,14356,39196,1090
937,75,14703,39123,890
1694,75,14703,39123,890
534,75,14703,39123,966
789,75,14703,39123,966
939,75,14703,39123,966
1144,75,14703,39123,966
1315,75,14703,39123,966
1696,75,14703,39123,966
646,75,14703,39123,948
1141,75,14703,39123,948
2401,75,14356,39196,1102
62557,75,14356,39196,1096
62820,75,14356,39196,1096
62824,75,14703,39123,894
60863,75,14703,39123,966
60944,75,14703,39123,966
62433,75,14703,39123,966
63008,75,14703,39123,966
63312,75,14703,39123,966
64274,75,14703,39123,966
64676,75,14703,39123,966
65175,75,14703,39123,966
66144,75,14703,39123,966
68767,75,14703,39123,966
68931,75,14703,39123,966
69120,75,14703,39123,966
69619,75,14703,39123,966
69663,75,14703,39123,966
50918,75,21598,33117,368
62560,75,14356,39196,1094
62803,75,14356,39196,1094
69859,75,14356,39196,1094
69951,75,14356,39196,1094
62578,75,14356,39196,1074
62785,75,14356,39196,1074
69878,75,14356,39196,1074
69940,75,14356,39196,1074
65173,75,14703,39123,948
65744,75,14703,39123,948
69914,75,14356,39196,1102
62535,75,14703,39123,890
69739,75,14703,39123,890
69976,75,14356,39196,1107
50891,75,21663,33167,345
61166,75,14356,39196,1090
61436,75,14356,39196,1090
