sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
544,36,21740,32857,576
549,36,21740,32857,576
3188,36,21740,32857,576
3495,36,21740,32857,576
48679,36,21740,32857,576
51428,36,21740,32857,576
51974,36,21740,32857,576
52108,36,21740,32857,576
52349,36,21740,32857,576
52963,36,21740,32857,576
54543,36,21740,32857,576
55942,36,21740,32857,576
56882,36,21740,32857,576
59554,36,21740,32857,576
62683,36,21740,32857,576
65204,36,21740,32857,576
68440,36,21740,32857,576
70212,36,21740,32857,576
72012,36,21740,32857,576
73819,36,21740,32857,576
79144,36,21740,32857,576
52063,36,21740,32857,579
52930,36,21740,32857,579
54539,36,21740,32857,579
55940,36,21740,32857,579
56764,36,21740,32857,579
72011,36,21740,32857,579
3460,36,21740,32857,574
4094,36,21740,32857,574
79619,36,21804,32861,284
79531,36,21740,32857,569
79139,36,21740,32857,580
52006,36,21736,32907,308
51881,36,21740,32857,563
51933,36,21740,32857,563
79126,36,21740,32857,574
52217,36,21740,32857,576
52622,36,21740,32857,576
55726,36,21740,32857,576
57333,36,21740,32857,576
59137,36,21740,32857,576
61931,36,21740,32857,576
66925,36,21740,32857,576
70488,36,21740,32857,576
72672,36,21740,32857,576
77753,36,21740,32857,576
55692,36,21740,32857,579
66891,36,21740,32857,579
63117,36,21740,32857,579
58700,36,21740,32857,580
51277,36,21740,32857,576
54273,36,21740,32857,576
56075,36,21740,32857,576
56507,36,21740,32857,576
58293,36,21740,32857,576
58298,36,21740,32857,576
58923,36,21740,32857,576
61048,36,21740,32857,576
63120,36,21740,32857,576
67497,36,21740,32857,576
69274,36,21740,32857,576
69670,36,21740,32857,576
71465,36,21740,32857,576
75391,36,21740,32857,576
79820,36,21740,32857,576
81649,36,21740,32857,576
58847,36,21740,32857,569
58875,36,21740,32857,572
58880,36,21740,32857,574
75502,36,21740,32857,574
76701,36,21740,32857,574
58660,36,21740,32857,581
64883,36,21740,32857,579
76933,36,21804,32861,284
76935,36,21740,32857,566
76763,36,21740,32857,580
45553,36,21740,32857,576
