sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
1278,69,14703,39123,885
3105,69,14703,39123,885
4900,69,14703,39123,885
6694,69,14703,39123,885
8486,69,14703,39123,885
10295,69,14703,39123,885
12084,69,14703,39123,885
13875,69,14703,39123,885
15676,69,14703,39123,885
17462,69,14703,39123,885
19285,69,14703,39123,885
21087,69,14703,39123,885
22908,69,14703,39123,885
24725,69,14703,39123,885
26541,69,14703,39123,885
28321,69,14703,39123,885
30099,69,14703,39123,885
31924,69,14703,39123,885
33749,69,14703,39123,885
35545,69,14703,39123,885
37341,69,14703,39123,885
39158,69,14703,39123,885
40986,69,14703,39123,885
42797,69,14703,39123,885
44581,69,14703,39123,885
46383,69,14703,39123,885
48204,69,14703,39123,885
49986,69,14703,39123,885
51803,69,14703,39123,885
53596,69,14703,39123,885
55411,69,14703,39123,885
57214,69,14703,39123,885
58992,69,14703,39123,885
60787,69,14703,39123,885
62608,69,14703,39123,885
64405,69,14703,39123,885
66202,69,14703,39123,885
68023,69,14703,39123,885
69838,69,14703,39123,885
71612,69,14703,39123,885
73394,69,14703,39123,885
75204,69,14703,39123,885
77007,69,14703,39123,885
78822,69,14703,39123,885
80611,69,14703,39123,885
82430,69,14703,39123,885
84233,69,14703,39123,885
86061,69,14703,39123,885
1442,69,14703,39123,885
3253,69,14703,39123,885
5083,69,14703,39123,885
6871,69,14703,39123,885
8700,69,14703,39123,885
10507,69,14703,39123,885
12335,69,14703,39123,885
14140,69,14703,39123,885
15924,69,14703,39123,885
17746,69,14703,39123,885
19518,69,14703,39123,885
21291,69,14703,39123,885
23079,69,14703,39123,885
24853,69,14703,39123,885
26635,69,14703,39123,885
28447,69,14703,39123,885
30270,69,14703,39123,885
32056,69,14703,39123,885
33878,69,14703,39123,885
35685,69,14703,39123,885
37461,69,14703,39123,885
39278,69,14703,39123,885
41071,69,14703,39123,885
42900,69,14703,39123,885
44694,69,14703,39123,885
46502,69,14703,39123,885
48301,69,14703,39123,885
50079,69,14703,39123,885
51873,69,14703,39123,885
53665,69,14703,39123,885
55439,69,14703,39123,885
57249,69,14703,39123,885
59076,69,14703,39123,885
60866,69,14703,39123,885
62682,69,14703,39123,885
64472,69,14703,39123,885
66254,69,14703,39123,885
68042,69,14703,39123,885
69854,69,14703,39123,885
71681,69,14703,39123,885
73486,69,14703,39123,885
75314,69,14703,39123,885
77088,69,14703,39123,885
78893,69,14703,39123,885
80718,69,14703,39123,885
82528,69,14703,39123,885
84355,69,14703,39123,885
86156,69,14703,39123,885
1574,69,14703,39123,885
3372,69,14703,39123,885
5192,69,14703,39123,885
6982,69,14703,39123,885
8759,69,14703,39123,885
10531,69,14703,39123,885
12319,69,14703,39123,885
14138,69,14703,39123,885
15948,69,14703,39123,885
17768,69,14703,39123,885
19546,69,14703,39123,885
21320,69,14703,39123,885
23120,69,14703,39123,885
24938,69,14703,39123,885
26722,69,14703,39123,885
28533,69,14703,39123,885
30354,69,14703,39123,885
32134,69,14703,39123,885
33949,69,14703,39123,885
35754,69,14703,39123,885
37566,69,14703,39123,885
39362,69,14703,39123,885
41165,69,14703,39123,885
42965,69,14703,39123,885
44764,69,14703,39123,885
46546,69,14703,39123,885
48322,69,14703,39123,885
50129,69,14703,39123,885
51933,69,14703,39123,885
53725,69,14703,39123,885
55521,69,14703,39123,885
57324,69,14703,39123,885
59138,69,14703,39123,885
60945,69,14703,39123,885
62766,69,14703,39123,885
64592,69,14703,39123,885
66420,69,14703,39123,885
68210,69,14703,39123,885
70024,69,14703,39123,885
71841,69,14703,39123,885
73654,69,14703,39123,885
75443,69,14703,39123,885
77222,69,14703,39123,885
78994,69,14703,39123,885
80774,69,14703,39123,885
82554,69,14703,39123,885
84378,69,14703,39123,885
86169,69,14703,39123,885
1558,69,14703,39123,885
