sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
60536,11,14356,39196,1079
62349,11,14356,39196,1079
64173,11,14356,39196,1079
65969,11,14356,39196,1079
67792,11,14356,39196,1079
69565,11,14356,39196,1079
71383,11,14356,39196,1079
73156,11,14356,39196,1079
74951,11,14356,39196,1079
76756,11,14356,39196,1079
78586,11,14356,39196,1079
80410,11,14356,39196,1079
82208,11,14356,39196,1079
84028,11,14356,39196,1079
85807,11,14356,39196,1079
122,11,14703,39123,893
148,11,14703,39123,893
1925,11,14703,39123,893
3698,11,14703,39123,893
5529,11,14703,39123,893
7328,11,14703,39123,893
9120,11,14703,39123,893
10923,11,14703,39123,893
12699,11,14703,39123,893
14482,11,14703,39123,893
16269,11,14703,39123,893
18060,11,14703,39123,893
19847,11,14703,39123,893
21664,11,14703,39123,893
23446,11,14703,39123,893
25261,11,14703,39123,893
27066,11,14703,39123,893
28893,11,14703,39123,893
30672,11,14703,39123,893
32445,11,14703,39123,893
34266,11,14703,39123,893
36074,11,14703,39123,893
37871,11,14703,39123,893
39685,11,14703,39123,893
41509,11,14703,39123,893
43317,11,14703,39123,893
45114,11,14703,39123,893
46944,11,14703,39123,893
48729,11,14703,39123,893
50519,11,14703,39123,893
52296,11,14703,39123,893
54096,11,14703,39123,893
1224,11,14356,39196,1079
3046,11,14356,39196,1079
3052,11,14356,39196,1079
4848,11,14356,39196,1079
6673,11,14356,39196,1079
8448,11,14356,39196,1079
10223,11,14356,39196,1079
11996,11,14356,39196,1079
13790,11,14356,39196,1079
13795,11,14356,39196,1079
15593,11,14356,39196,1079
17413,11,14356,39196,1079
19194,11,14356,39196,1079
21004,11,14356,39196,1079
22783,11,14356,39196,1079
24581,11,14356,39196,1079
26386,11,14356,39196,1079
28160,11,14356,39196,1079
29983,11,14356,39196,1079
31804,11,14356,39196,1079
33579,11,14356,39196,1079
35406,11,14356,39196,1079
37192,11,14356,39196,1079
39018,11,14356,39196,1079
40816,11,14356,39196,1079
42599,11,14356,39196,1079
44382,11,14356,39196,1079
46166,11,14356,39196,1079
47953,11,14356,39196,1079
49772,11,14356,39196,1079
51562,11,14356,39196,1079
53363,11,14356,39196,1079
55166,11,14356,39196,1079
56971,11,14356,39196,1079
58798,11,14356,39196,1079
60610,11,14356,39196,1079
62400,11,14356,39196,1079
62406,11,14356,39196,1079
64223,11,14356,39196,1079
66045,11,14356,39196,1079
67849,11,14356,39196,1079
69630,11,14356,39196,1079
71405,11,14356,39196,1079
73186,11,14356,39196,1079
74975,11,14356,39196,1079
76792,11,14356,39196,1079
78564,11,14356,39196,1079
80362,11,14356,39196,1079
82158,11,14356,39196,1079
83972,11,14356,39196,1079
85799,11,14356,39196,1079
1181,11,14356,39196,1079
2999,11,14356,39196,1079
4826,11,14356,39196,1079
4832,11,14356,39196,1079
6640,11,14356,39196,1079
8444,11,14356,39196,1079
10228,11,14356,39196,1079
12010,11,14356,39196,1079
13802,11,14356,39196,1079
53465,11,14356,39196,1079
55281,11,14356,39196,1079
57077,11,14356,39196,1079
58886,11,14356,39196,1079
60680,11,14356,39196,1079
62490,11,14356,39196,1079
64298,11,14356,39196,1079
66071,11,14356,39196,1079
67848,11,14356,39196,1079
69641,11,14356,39196,1079
71467,11,14356,39196,1079
73272,11,14356,39196,1079
75054,11,14356,39196,1079
76880,11,14356,39196,1079
78686,11,14356,39196,1079
80501,11,14356,39196,1079
82313,11,14356,39196,1079
84102,11,14356,39196,1079
85926,11,14356,39196,1079
13808,11,14703,39123,893
15624,11,14703,39123,893
17415,11,14703,39123,893
19231,11,14703,39123,893
21044,11,14703,39123,893
22856,11,14703,39123,893
24642,11,14703,39123,893
26416,11,14703,39123,893
28219,11,14703,39123,893
30042,11,14703,39123,893
31863,11,14703,39123,893
33661,11,14703,39123,893
35450,11,14703,39123,893
37263,11,14703,39123,893
39083,11,14703,39123,893
40864,11,14703,39123,893
42677,11,14703,39123,893
44461,11,14703,39123,893
46288,11,14703,39123,893
48062,11,14703,39123,893
49835,11,14703,39123,893
51650,11,14703,39123,893
53451,11,14703,39123,893
82482,11,14703,39123,893
84278,11,14703,39123,893
86089,11,14703,39123,893
1299,11,14356,39196,1079
3119,11,14356,39196,1079
4915,11,14356,39196,1079
6730,11,14356,39196,1079
8553,11,14356,39196,1079
8558,11,14356,39196,1079
10355,11,14356,39196,1079
12138,11,14356,39196,1079
13947,11,14356,39196,1079
15746,11,14356,39196,1079
17561,11,14356,39196,1079
19385,11,14356,39196,1079
21213,11,14356,39196,1079
23043,11,14356,39196,1079
24836,11,14356,39196,1079
26651,11,14356,39196,1079
28428,11,14356,39196,1079
30228,11,14356,39196,1079
32026,11,14356,39196,1079
33800,11,14356,39196,1079
35599,11,14356,39196,1079
37406,11,14356,39196,1079
39197,11,14356,39196,1079
40994,11,14356,39196,1079
41000,11,14356,39196,1079
42801,11,14356,39196,1079
44595,11,14356,39196,1079
44600,11,14356,39196,1079
46378,11,14356,39196,1079
48181,11,14356,39196,1079
50011,11,14356,39196,1079
50016,11,14356,39196,1079
51805,11,14356,39196,1079
53594,11,14356,39196,1079
55404,11,14356,39196,1079
55409,11,14356,39196,1079
57213,11,14356,39196,1079
57218,11,14356,39196,1079
58991,11,14356,39196,1079
58997,11,14356,39196,1079
60795,11,14356,39196,1079
62592,11,14356,39196,1079
62598,11,14356,39196,1079
64397,11,14356,39196,1079
64402,11,14356,39196,1079
66208,11,14356,39196,1079
67986,11,14356,39196,1079
67992,11,14356,39196,1079
69810,11,14356,39196,1079
71602,11,14356,39196,1079
73421,11,14356,39196,1079
75218,11,14356,39196,1079
77020,11,14356,39196,1079
78839,11,14356,39196,1079
80669,11,14356,39196,1079
80675,11,14356,39196,1079
82477,11,14356,39196,1079
80616,11,14356,39196,1079
82407,11,14356,39196,1079
84212,11,14356,39196,1079
84218,11,14356,39196,1079
86006,11,14356,39196,1079
1492,11,14703,39123,893
3279,11,14703,39123,893
5083,11,14703,39123,893
6889,11,14703,39123,893
6895,11,14703,39123,893
8682,11,14703,39123,893
10456,11,14703,39123,893
12228,11,14703,39123,893
14026,11,14703,39123,893
15826,11,14703,39123,893
17610,11,14703,39123,893
19398,11,14703,39123,893
21206,11,14703,39123,893
23016,11,14703,39123,893
24804,11,14703,39123,893
26620,11,14703,39123,893
28423,11,14703,39123,893
30198,11,14703,39123,893
