sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
495,34,14703,39123,885
2268,34,14703,39123,885
4082,34,14703,39123,885
5885,34,14703,39123,885
7743,34,14703,39123,885
9537,34,14703,39123,885
11329,34,14703,39123,885
13137,34,14703,39123,885
14923,34,14703,39123,885
16732,34,14703,39123,885
18504,34,14703,39123,885
20318,34,14703,39123,885
22108,34,14703,39123,885
23898,34,14703,39123,885
25711,34,14703,39123,885
27488,34,14703,39123,885
29303,34,14703,39123,885
31120,34,14703,39123,885
32929,34,14703,39123,885
34745,34,14703,39123,885
36566,34,14703,39123,885
38391,34,14703,39123,885
40188,34,14703,39123,885
42001,34,14703,39123,885
43822,34,14703,39123,885
45618,34,14703,39123,885
47438,34,14703,39123,885
49212,34,14703,39123,885
51047,34,14703,39123,885
52822,34,14703,39123,885
54612,34,14703,39123,885
56435,34,14703,39123,885
58254,34,14703,39123,885
60051,34,14703,39123,885
61845,34,14703,39123,885
63618,34,14703,39123,885
65429,34,14703,39123,885
67235,34,14703,39123,885
69054,34,14703,39123,885
70875,34,14703,39123,885
72689,34,14703,39123,885
74462,34,14703,39123,885
76248,34,14703,39123,885
78044,34,14703,39123,885
79874,34,14703,39123,885
81677,34,14703,39123,885
83475,34,14703,39123,885
85251,34,14703,39123,885
71002,34,14703,39123,904
72787,34,14703,39123,904
74613,34,14703,39123,904
74637,34,14703,39123,904
76426,34,14703,39123,904
78227,34,14703,39123,904
80045,34,14703,39123,904
81852,34,14703,39123,904
83659,34,14703,39123,904
85443,34,14703,39123,904
644,34,14703,39123,885
2416,34,14703,39123,885
4237,34,14703,39123,885
6021,34,14703,39123,885
7796,34,14703,39123,885
9607,34,14703,39123,885
11410,34,14703,39123,885
13233,34,14703,39123,885
15054,34,14703,39123,885
16857,34,14703,39123,885
18674,34,14703,39123,885
20454,34,14703,39123,885
22253,34,14703,39123,885
24053,34,14703,39123,885
25901,34,14703,39123,885
27716,34,14703,39123,885
29545,34,14703,39123,885
31357,34,14703,39123,885
33141,34,14703,39123,885
34954,34,14703,39123,885
36742,34,14703,39123,885
38528,34,14703,39123,885
40329,34,14703,39123,885
42127,34,14703,39123,885
43940,34,14703,39123,885
