sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
156,14,14703,39123,887
1949,14,14703,39123,887
3760,14,14703,39123,887
5534,14,14703,39123,887
7326,14,14703,39123,887
9127,14,14703,39123,887
10905,14,14703,39123,887
12722,14,14703,39123,887
14541,14,14703,39123,887
16343,14,14703,39123,887
18134,14,14703,39123,887
19930,14,14703,39123,887
21710,14,14703,39123,887
23538,14,14703,39123,887
25328,14,14703,39123,887
27141,14,14703,39123,887
28969,14,14703,39123,887
30746,14,14703,39123,887
32526,14,14703,39123,887
34306,14,14703,39123,887
36104,14,14703,39123,887
37908,14,14703,39123,887
39731,14,14703,39123,887
41531,14,14703,39123,887
43309,14,14703,39123,887
45129,14,14703,39123,887
46954,14,14703,39123,887
48783,14,14703,39123,887
50585,14,14703,39123,887
52365,14,14703,39123,887
54163,14,14703,39123,887
55945,14,14703,39123,887
57743,14,14703,39123,887
59520,14,14703,39123,887
61345,14,14703,39123,887
63158,14,14703,39123,887
64942,14,14703,39123,887
66744,14,14703,39123,887
68571,14,14703,39123,887
70353,14,14703,39123,887
72135,14,14703,39123,887
73932,14,14703,39123,887
75726,14,14703,39123,887
77514,14,14703,39123,887
79330,14,14703,39123,887
81151,14,14703,39123,887
82931,14,14703,39123,887
84756,14,14703,39123,887
176,14,14703,39123,887
1993,14,14703,39123,887
3771,14,14703,39123,887
5553,14,14703,39123,887
7328,14,14703,39123,887
9143,14,14703,39123,887
10948,14,14703,39123,887
12777,14,14703,39123,887
14575,14,14703,39123,887
16349,14,14703,39123,887
18133,14,14703,39123,887
19960,14,14703,39123,887
21764,14,14703,39123,887
23587,14,14703,39123,887
25398,14,14703,39123,887
27226,14,14703,39123,887
29031,14,14703,39123,887
30815,14,14703,39123,887
32643,14,14703,39123,887
34472,14,14703,39123,887
36285,14,14703,39123,887
38087,14,14703,39123,887
39910,14,14703,39123,887
41691,14,14703,39123,887
43508,14,14703,39123,887
45318,14,14703,39123,887
47141,14,14703,39123,887
48927,14,14703,39123,887
50741,14,14703,39123,887
52518,14,14703,39123,887
54291,14,14703,39123,887
56077,14,14703,39123,887
57869,14,14703,39123,887
59651,14,14703,39123,887
61428,14,14703,39123,887
63245,14,14703,39123,887
65021,14,14703,39123,887
66819,14,14703,39123,887
68600,14,14703,39123,887
70390,14,14703,39123,887
72213,14,14703,39123,887
74016,14,14703,39123,887
75840,14,14703,39123,887
77626,14,14703,39123,887
79435,14,14703,39123,887
81236,14,14703,39123,887
83012,14,14703,39123,887
84788,14,14703,39123,887
178,14,14703,39123,887
2003,14,14703,39123,887
3827,14,14703,39123,887
5656,14,14703,39123,887
7450,14,14703,39123,887
9243,14,14703,39123,887
11060,14,14703,39123,887
12889,14,14703,39123,887
14700,14,14703,39123,887
16513,14,14703,39123,887
18289,14,14703,39123,887
20104,14,14703,39123,887
21934,14,14703,39123,887
23724,14,14703,39123,887
25502,14,14703,39123,887
27282,14,14703,39123,887
29061,14,14703,39123,887
30872,14,14703,39123,887
32646,14,14703,39123,887
34469,14,14703,39123,887
36272,14,14703,39123,887
38082,14,14703,39123,887
39897,14,14703,39123,887
41716,14,14703,39123,887
43515,14,14703,39123,887
45324,14,14703,39123,887
47131,14,14703,39123,887
48915,14,14703,39123,887
50745,14,14703,39123,887
52556,14,14703,39123,887
54340,14,14703,39123,887
56137,14,14703,39123,887
57915,14,14703,39123,887
59695,14,14703,39123,887
61524,14,14703,39123,887
63354,14,14703,39123,887
65148,14,14703,39123,887
66932,14,14703,39123,887
68759,14,14703,39123,887
70534,14,14703,39123,887
72324,14,14703,39123,887
74143,14,14703,39123,887
75970,14,14703,39123,887
77748,14,14703,39123,887
79544,14,14703,39123,887
81367,14,14703,39123,887
83193,14,14703,39123,887
84989,14,14703,39123,887
392,14,14703,39123,887
2183,14,14703,39123,887
3998,14,14703,39123,887
5772,14,14703,39123,887
7583,14,14703,39123,887
9399,14,14703,39123,887
11216,14,14703,39123,887
13035,14,14703,39123,887
14824,14,14703,39123,887
16604,14,14703,39123,887
18388,14,14703,39123,887
20180,14,14703,39123,887
21966,14,14703,39123,887
23772,14,14703,39123,887
25585,14,14703,39123,887
27408,14,14703,39123,887
29210,14,14703,39123,887
31013,14,14703,39123,887
32805,14,14703,39123,887
34601,14,14703,39123,887
36423,14,14703,39123,887
38244,14,14703,39123,887
40061,14,14703,39123,887
41887,14,14703,39123,887
43685,14,14703,39123,887
45459,14,14703,39123,887
47243,14,14703,39123,887
49050,14,14703,39123,887
50841,14,14703,39123,887
52668,14,14703,39123,887
54497,14,14703,39123,887
56294,14,14703,39123,887
58086,14,14703,39123,887
59895,14,14703,39123,887
61672,14,14703,39123,887
63494,14,14703,39123,887
65266,14,14703,39123,887
67058,14,14703,39123,887
68879,14,14703,39123,887
70670,14,14703,39123,887
72466,14,14703,39123,887
