sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
787,49,14703,39123,886
2612,49,14703,39123,886
4389,49,14703,39123,886
6179,49,14703,39123,886
7990,49,14703,39123,886
9805,49,14703,39123,886
11578,49,14703,39123,886
13404,49,14703,39123,886
14465,49,14703,39123,887
16243,49,14703,39123,887
18027,49,14703,39123,887
19816,49,14703,39123,887
21616,49,14703,39123,887
23410,49,14703,39123,887
25239,49,14703,39123,887
27034,49,14703,39123,887
28853,49,14703,39123,887
30643,49,14703,39123,887
32415,49,14703,39123,887
34219,49,14703,39123,887
36022,49,14703,39123,887
37827,49,14703,39123,887
39638,49,14703,39123,887
41444,49,14703,39123,887
43247,49,14703,39123,887
43644,49,14703,39123,887
45432,49,14703,39123,887
47233,49,14703,39123,887
49048,49,14703,39123,887
50845,49,14703,39123,887
52623,49,14703,39123,887
54432,49,14703,39123,887
56245,49,14703,39123,887
58051,49,14703,39123,887
59851,49,14703,39123,887
61624,49,14703,39123,887
63418,49,14703,39123,887
65246,49,14703,39123,887
67044,49,14703,39123,887
68838,49,14703,39123,887
70641,49,14703,39123,887
72436,49,14703,39123,887
74241,49,14703,39123,887
76015,49,14703,39123,887
77809,49,14703,39123,887
79635,49,14703,39123,887
81429,49,14703,39123,887
83230,49,14703,39123,887
85038,49,14703,39123,887
22012,49,14703,39123,886
22859,49,14703,39123,886
462,49,14703,39123,887
2271,49,14703,39123,887
4095,49,14703,39123,887
5921,49,14703,39123,887
7726,49,14703,39123,887
9502,49,14703,39123,887
11291,49,14703,39123,887
13067,49,14703,39123,887
14872,49,14703,39123,887
16668,49,14703,39123,887
18450,49,14703,39123,887
20223,49,14703,39123,887
22001,49,14703,39123,887
22857,49,14703,39123,887
22901,49,14703,39123,887
24690,49,14703,39123,887
26499,49,14703,39123,887
28299,49,14703,39123,887
30075,49,14703,39123,887
31870,49,14703,39123,887
33675,49,14703,39123,887
35467,49,14703,39123,887
37284,49,14703,39123,887
39102,49,14703,39123,887
40896,49,14703,39123,887
42724,49,14703,39123,887
44525,49,14703,39123,887
46348,49,14703,39123,887
48171,49,14703,39123,887
49993,49,14703,39123,887
51794,49,14703,39123,887
52241,49,14703,39123,887
54062,49,14703,39123,887
55854,49,14703,39123,887
57677,49,14703,39123,887
59472,49,14703,39123,887
61256,49,14703,39123,887
63063,49,14703,39123,887
64896,49,14703,39123,887
66697,49,14703,39123,887
68495,49,14703,39123,887
70287,49,14703,39123,887
72103,49,14703,39123,887
73904,49,14703,39123,887
75730,49,14703,39123,887
77538,49,14703,39123,887
79334,49,14703,39123,887
81134,49,14703,39123,887
82924,49,14703,39123,887
84740,49,14703,39123,887
140,49,14703,39123,887
1955,49,14703,39123,887
3739,49,14703,39123,887
5538,49,14703,39123,887
7339,49,14703,39123,887
9160,49,14703,39123,887
10989,49,14703,39123,887
12779,49,14703,39123,887
14565,49,14703,39123,887
16368,49,14703,39123,887
18174,49,14703,39123,887
19987,49,14703,39123,887
21763,49,14703,39123,887
23540,49,14703,39123,887
25330,49,14703,39123,887
27119,49,14703,39123,887
28946,49,14703,39123,887
30722,49,14703,39123,887
32498,49,14703,39123,887
34322,49,14703,39123,887
36131,49,14703,39123,887
37932,49,14703,39123,887
39731,49,14703,39123,887
41519,49,14703,39123,887
43305,49,14703,39123,887
45103,49,14703,39123,887
46920,49,14703,39123,887
48703,49,14703,39123,887
50497,49,14703,39123,887
52274,49,14703,39123,887
54101,49,14703,39123,887
55890,49,14703,39123,887
57664,49,14703,39123,887
59487,49,14703,39123,887
61314,49,14703,39123,887
63131,49,14703,39123,887
64958,49,14703,39123,887
66746,49,14703,39123,887
68522,49,14703,39123,887
70340,49,14703,39123,887
72169,49,14703,39123,887
73989,49,14703,39123,887
75785,49,14703,39123,887
77575,49,14703,39123,887
79347,49,14703,39123,887
81134,49,14703,39123,887
82935,49,14703,39123,887
84750,49,14703,39123,887
134,49,14703,39123,887
1922,49,14703,39123,887
3719,49,14703,39123,887
5548,49,14703,39123,887
7340,49,14703,39123,887
9168,49,14703,39123,887
10995,49,14703,39123,887
12789,49,14703,39123,887
14613,49,14703,39123,887
16401,49,14703,39123,887
18173,49,14703,39123,887
20002,49,14703,39123,887
21822,49,14703,39123,887
23618,49,14703,39123,887
25402,49,14703,39123,887
27204,49,14703,39123,887
29034,49,14703,39123,887
30855,49,14703,39123,887
32631,49,14703,39123,887
34432,49,14703,39123,887
36228,49,14703,39123,887
38028,49,14703,39123,887
39849,49,14703,39123,887
41638,49,14703,39123,887
43410,49,14703,39123,887
45235,49,14703,39123,887
47009,49,14703,39123,887
48814,49,14703,39123,887
50600,49,14703,39123,887
52423,49,14703,39123,887
54223,49,14703,39123,887
56014,49,14703,39123,887
57790,49,14703,39123,887
59578,49,14703,39123,887
61381,49,14703,39123,887
63153,49,14703,39123,887
64968,49,14703,39123,887
66775,49,14703,39123,887
68594,49,14703,39123,887
70380,49,14703,39123,887
72173,49,14703,39123,887
73996,49,14703,39123,887
75794,49,14703,39123,887
77582,49,14703,39123,887
79406,49,14703,39123,887
