sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
1245,67,14703,39123,885
3073,67,14703,39123,885
4869,67,14703,39123,885
6671,67,14703,39123,885
8494,67,14703,39123,885
10323,67,14703,39123,885
12133,67,14703,39123,885
13944,67,14703,39123,885
15726,67,14703,39123,885
17549,67,14703,39123,885
19330,67,14703,39123,885
21159,67,14703,39123,885
22964,67,14703,39123,885
24738,67,14703,39123,885
26554,67,14703,39123,885
28350,67,14703,39123,885
30140,67,14703,39123,885
31947,67,14703,39123,885
33748,67,14703,39123,885
35551,67,14703,39123,885
37380,67,14703,39123,885
39186,67,14703,39123,885
40970,67,14703,39123,885
42777,67,14703,39123,885
44567,67,14703,39123,885
46395,67,14703,39123,885
48181,67,14703,39123,885
49963,67,14703,39123,885
51737,67,14703,39123,885
53519,67,14703,39123,885
55316,67,14703,39123,885
57116,67,14703,39123,885
58927,67,14703,39123,885
60731,67,14703,39123,885
62517,67,14703,39123,885
64295,67,14703,39123,885
66069,67,14703,39123,885
67896,67,14703,39123,885
69706,67,14703,39123,885
71502,67,14703,39123,885
73286,67,14703,39123,885
75109,67,14703,39123,885
76904,67,14703,39123,885
78694,67,14703,39123,885
80499,67,14703,39123,885
82324,67,14703,39123,885
84104,67,14703,39123,885
85894,67,14703,39123,885
1268,67,14703,39123,885
3083,67,14703,39123,885
4878,67,14703,39123,885
6693,67,14703,39123,885
8516,67,14703,39123,885
10297,67,14703,39123,885
12108,67,14703,39123,885
13911,67,14703,39123,885
15722,67,14703,39123,885
17530,67,14703,39123,885
19347,67,14703,39123,885
21148,67,14703,39123,885
22970,67,14703,39123,885
24750,67,14703,39123,885
26542,67,14703,39123,885
28366,67,14703,39123,885
30165,67,14703,39123,885
31961,67,14703,39123,885
33787,67,14703,39123,885
35587,67,14703,39123,885
37389,67,14703,39123,885
39200,67,14703,39123,885
41017,67,14703,39123,885
42839,67,14703,39123,885
44637,67,14703,39123,885
46462,67,14703,39123,885
48235,67,14703,39123,885
50009,67,14703,39123,885
51784,67,14703,39123,885
53613,67,14703,39123,885
55424,67,14703,39123,885
57225,67,14703,39123,885
59038,67,14703,39123,885
60816,67,14703,39123,885
62630,67,14703,39123,885
64446,67,14703,39123,885
66275,67,14703,39123,885
68088,67,14703,39123,885
69890,67,14703,39123,885
71675,67,14703,39123,885
73475,67,14703,39123,885
75259,67,14703,39123,885
