sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
333,26,21740,32857,575
2113,26,21740,32857,575
2532,26,21740,32857,576
2651,26,21779,32818,164
2588,26,21742,32802,228
2655,26,21742,32802,238
2561,26,21740,32857,572
83951,26,21728,32711,142
83925,26,21728,32711,144
83845,26,21748,32768,160
83812,26,21742,32802,228
83888,26,21742,32802,238
36418,26,21740,32857,575
36420,26,21740,32857,575
37758,26,21740,32857,575
37804,26,21740,32857,575
38526,26,21740,32857,575
38663,26,21740,32857,575
39030,26,21740,32857,575
39218,26,21740,32857,575
39271,26,21740,32857,575
39371,26,21740,32857,575
39460,26,21740,32857,575
39547,26,21740,32857,575
39577,26,21740,32857,575
39651,26,21740,32857,575
39690,26,21740,32857,575
39751,26,21740,32857,575
39764,26,21740,32857,575
39801,26,21740,32857,575
39818,26,21740,32857,575
39870,26,21740,32857,575
39954,26,21740,32857,575
39987,26,21740,32857,575
40024,26,21740,32857,575
40067,26,21740,32857,575
40145,26,21740,32857,575
40215,26,21740,32857,575
40255,26,21740,32857,575
40275,26,21740,32857,575
40347,26,21740,32857,575
40365,26,21740,32857,575
40383,26,21740,32857,575
40427,26,21740,32857,575
40524,26,21740,32857,575
40603,26,21740,32857,575
40640,26,21740,32857,575
40698,26,21740,32857,575
40758,26,21740,32857,575
40783,26,21740,32857,575
40849,26,21740,32857,575
40853,26,21740,32857,575
40864,26,21740,32857,575
40916,26,21740,32857,575
40930,26,21740,32857,575
40962,26,21740,32857,575
41003,26,21740,32857,575
41515,26,21740,32857,575
43328,26,21740,32857,575
43795,26,21740,32857,575
45678,26,21740,32857,575
45760,26,21740,32857,575
45880,26,21740,32857,575
46048,26,21740,32857,575
47832,26,21740,32857,575
49738,26,21740,32857,575
50040,26,21740,32857,575
51969,26,21740,32857,575
52054,26,21740,32857,575
52672,26,21740,32857,575
54499,26,21740,32857,575
56313,26,21740,32857,575
58085,26,21740,32857,575
59944,26,21740,32857,575
61863,26,21740,32857,575
61919,26,21740,32857,575
61976,26,21740,32857,575
62033,26,21740,32857,575
62090,26,21740,32857,575
62114,26,21740,32857,575
63942,26,21740,32857,575
65742,26,21740,32857,575
67587,26,21740,32857,575
69482,26,21740,32857,575
69913,26,21740,32857,575
70926,26,21740,32857,575
71421,26,21740,32857,575
72399,26,21740,32857,575
74187,26,21740,32857,575
75994,26,21740,32857,575
77885,26,21740,32857,575
77945,26,21740,32857,575
78351,26,21740,32857,575
80129,26,21740,32857,575
81942,26,21740,32857,575
83797,26,21740,32857,569
36581,26,21740,32857,576
50177,26,21740,32857,576
65537,26,21728,32711,141
65515,26,21728,32711,143
40979,26,21779,32818,165
40916,26,21728,32711,144
40891,26,21728,32711,142
40892,26,21728,32711,142
40939,26,21728,32711,150
40953,26,21728,32711,152
41107,26,21740,32857,576
52466,26,21740,32857,576
61785,26,21740,32857,576
52087,26,21740,32857,577
41164,26,21740,32857,575
42953,26,21740,32857,575
44781,26,21740,32857,575
46590,26,21740,32857,575
48393,26,21740,32857,575
50205,26,21740,32857,575
52084,26,21740,32857,575
52217,26,21740,32857,575
52902,26,21740,32857,575
54726,26,21740,32857,575
56614,26,21740,32857,575
56857,26,21740,32857,575
57001,26,21740,32857,575
58885,26,21740,32857,575
60709,26,21740,32857,575
62919,26,21740,32857,575
64601,26,21740,32857,575
65131,26,21740,32857,575
41099,26,21740,32857,574
41047,26,21740,32857,570
31136,26,21740,32857,576
47706,26,21740,32857,576
59567,26,21740,32857,576
59576,26,21740,32857,576
50332,26,21740,32857,574
31110,26,21740,32857,572
31116,26,21740,32857,572
30882,26,21728,32711,142
30883,26,21728,32711,142
31195,26,21740,32857,575
33087,26,21740,32857,575
34964,26,21740,32857,575
36841,26,21740,32857,575
37064,26,21740,32857,575
37611,26,21740,32857,575
37656,26,21740,32857,575
39434,26,21740,32857,575
41346,26,21740,32857,575
41458,26,21740,32857,575
43315,26,21740,32857,575
45187,26,21740,32857,575
45243,26,21740,32857,575
45308,26,21740,32857,575
47120,26,21740,32857,575
49179,26,21740,32857,575
51758,26,21740,32857,575
51970,26,21740,32857,575
52926,26,21740,32857,575
53511,26,21740,32857,575
55320,26,21740,32857,575
57187,26,21740,32857,575
57440,26,21740,32857,575
59311,26,21740,32857,575
59368,26,21740,32857,575
59424,26,21740,32857,575
59481,26,21740,32857,575
59512,26,21740,32857,575
59693,26,21740,32857,575
59751,26,21740,32857,575
59862,26,21740,32857,575
59918,26,21740,32857,575
59974,26,21740,32857,575
60030,26,21740,32857,575
60157,26,21740,32857,575
60487,26,21740,32857,575
60546,26,21740,32857,575
60849,26,21740,32857,575
62639,26,21740,32857,575
64439,26,21740,32857,575
66213,26,21740,32857,575
68086,26,21740,32857,575
68374,26,21740,32857,575
68617,26,21740,32857,575
70499,26,21740,32857,575
70926,26,21740,32857,575
71336,26,21740,32857,575
71385,26,21740,32857,575
71528,26,21740,32857,575
72104,26,21740,32857,575
72107,26,21740,32857,575
38133,26,21728,32711,141
38141,26,21728,32711,141
50095,26,21740,32857,577
51897,26,21740,32857,577
44092,26,21740,32857,576
44109,26,21740,32857,576
52428,26,21740,32857,576
67610,26,21740,32857,576
71469,26,21740,32857,576
76376,26,21480,33215,770
38832,26,21740,32857,575
39627,26,21740,32857,575
40133,26,21740,32857,575
41958,26,21740,32857,575
43833,26,21740,32857,575
45818,26,21740,32857,575
46257,26,21740,32857,575
48060,26,21740,32857,575
49865,26,21740,32857,575
54893,26,21740,32857,575
56794,26,21740,32857,575
58672,26,21740,32857,575
58712,26,21740,32857,575
60539,26,21740,32857,575
62419,26,21740,32857,575
62475,26,21740,32857,575
62534,26,21740,32857,575
62561,26,21740,32857,575
64416,26,21740,32857,575
66224,26,21740,32857,575
67713,26,21740,32857,575
69563,26,21740,32857,575
