sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
187,17,21408,33024,656
52239,17,21663,33167,345
52019,17,21408,33024,661
54072,17,21579,33200,764
55875,17,21579,33200,764
57673,17,21579,33200,764
59461,17,21579,33200,764
61284,17,21579,33200,764
63060,17,21579,33200,764
51806,17,21728,32711,142
69956,17,21613,32759,192
69843,17,21510,33050,550
52280,17,21598,33117,367
54070,17,21598,33117,366
55877,17,21598,33117,366
57662,17,21598,33117,366
59477,17,21598,33117,366
61287,17,21598,33117,366
63095,17,21598,33117,366
64894,17,21598,33117,366
66682,17,21598,33117,366
68461,17,21598,33117,366
66031,17,21613,32759,204
46782,17,21455,33152,750
48612,17,21455,33152,750
50395,17,21455,33152,750
52180,17,21455,33152,750
53985,17,21455,33152,750
55777,17,21455,33152,750
46752,17,21399,33054,666
57582,17,21598,33117,366
59358,17,21598,33117,366
61136,17,21598,33117,366
62942,17,21598,33117,366
64740,17,21598,33117,366
50212,17,21606,33017,616
69277,17,21606,33017,622
51998,17,21663,33167,320
53799,17,21663,33167,320
55583,17,21663,33167,320
57406,17,21663,33167,320
59205,17,21663,33167,320
60984,17,21663,33167,320
62811,17,21663,33167,320
64599,17,21663,33167,320
66406,17,21663,33167,320
68215,17,21663,33167,320
44196,17,21408,33024,661
49532,17,21606,33017,616
44232,17,21399,33054,690
45994,17,21579,33200,764
47772,17,21579,33200,764
51312,17,21579,33200,764
53094,17,21579,33200,764
54894,17,21579,33200,764
56711,17,21579,33200,764
58494,17,21579,33200,764
60271,17,21579,33200,764
62092,17,21579,33200,764
63884,17,21579,33200,764
65670,17,21579,33200,764
67465,17,21579,33200,764
35820,17,21728,32711,91
68556,17,21613,32759,221
37985,17,21598,33117,366
39794,17,21598,33117,366
41584,17,21598,33117,366
43356,17,21598,33117,366
45159,17,21598,33117,366
46939,17,21598,33117,366
48722,17,21598,33117,366
50527,17,21598,33117,366
52327,17,21598,33117,366
54152,17,21598,33117,366
55944,17,21598,33117,366
57730,17,21598,33117,366
59516,17,21598,33117,366
61310,17,21598,33117,366
63121,17,21598,33117,366
64934,17,21598,33117,366
66746,17,21598,33117,366
