sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
165,15,14356,39196,1104
2073,15,14356,39196,1104
3952,15,14356,39196,1104
5835,15,14356,39196,1104
5840,15,14356,39196,1104
7777,15,14356,39196,1104
9666,15,14356,39196,1104
12065,15,14356,39196,1104
13942,15,14356,39196,1104
15808,15,14356,39196,1104
17712,15,14356,39196,1104
19622,15,14356,39196,1104
21539,15,14356,39196,1104
23428,15,14356,39196,1104
25320,15,14356,39196,1104
27222,15,14356,39196,1104
29122,15,14356,39196,1104
31010,15,14356,39196,1104
32887,15,14356,39196,1104
35293,15,14356,39196,1104
37181,15,14356,39196,1104
39068,15,14356,39196,1104
39072,15,14356,39196,1104
40968,15,14356,39196,1104
42856,15,14356,39196,1104
44858,15,14356,39196,1104
46725,15,14356,39196,1104
48607,15,14356,39196,1104
50548,15,14356,39196,1104
52442,15,14356,39196,1104
54343,15,14356,39196,1104
56227,15,14356,39196,1104
58104,15,14356,39196,1104
60068,15,14356,39196,1104
61944,15,14356,39196,1104
63862,15,14356,39196,1104
65773,15,14356,39196,1104
67688,15,14356,39196,1104
69614,15,14356,39196,1104
71518,15,14356,39196,1104
73404,15,14356,39196,1104
75304,15,14356,39196,1104
77191,15,14356,39196,1104
77195,15,14356,39196,1104
79084,15,14356,39196,1104
81002,15,14356,39196,1104
82907,15,14356,39196,1104
84787,15,14356,39196,1104
84792,15,14356,39196,1104
289,15,14356,39196,1104
2207,15,14356,39196,1104
4082,15,14356,39196,1104
5980,15,14356,39196,1104
7877,15,14356,39196,1104
9780,15,14356,39196,1104
11678,15,14356,39196,1104
13574,15,14356,39196,1104
15448,15,14356,39196,1104
17341,15,14356,39196,1104
19227,15,14356,39196,1104
19232,15,14356,39196,1104
21101,15,14356,39196,1104
22985,15,14356,39196,1104
24872,15,14356,39196,1104
27242,15,14356,39196,1104
29106,15,14356,39196,1104
30987,15,14356,39196,1104
32902,15,14356,39196,1104
34766,15,14356,39196,1104
36662,15,14356,39196,1104
38556,15,14356,39196,1104
40435,15,14356,39196,1104
42303,15,14356,39196,1104
44218,15,14356,39196,1104
46104,15,14356,39196,1104
48003,15,14356,39196,1104
49898,15,14356,39196,1104
51772,15,14356,39196,1104
53647,15,14356,39196,1104
55555,15,14356,39196,1104
57437,15,14356,39196,1104
59261,15,14356,39196,1104
61178,15,14356,39196,1104
62958,15,14356,39196,1104
64789,15,14356,39196,1104
66649,15,14356,39196,1104
68548,15,14356,39196,1104
70454,15,14356,39196,1104
72357,15,14356,39196,1104
74247,15,14356,39196,1104
76155,15,14356,39196,1104
78027,15,14356,39196,1104
79940,15,14356,39196,1104
81839,15,14356,39196,1104
81844,15,14356,39196,1104
83734,15,14356,39196,1104
85629,15,14356,39196,1104
1102,15,14356,39196,1104
3000,15,14356,39196,1104
3005,15,14356,39196,1104
4877,15,14356,39196,1104
6741,15,14356,39196,1104
8668,15,14356,39196,1104
10567,15,14356,39196,1104
12454,15,14356,39196,1104
14378,15,14356,39196,1104
16270,15,14356,39196,1104
18187,15,14356,39196,1104
20077,15,14356,39196,1104
22001,15,14356,39196,1104
23884,15,14356,39196,1104
25753,15,14356,39196,1104
27658,15,14356,39196,1104
29549,15,14356,39196,1104
31460,15,14356,39196,1104
33350,15,14356,39196,1104
35243,15,14356,39196,1104
37112,15,14356,39196,1104
38990,15,14356,39196,1104
40871,15,14356,39196,1104
42678,15,14356,39196,1104
44583,15,14356,39196,1104
46482,15,14356,39196,1104
48368,15,14356,39196,1104
50290,15,14356,39196,1104
52167,15,14356,39196,1104
54081,15,14356,39196,1104
55945,15,14356,39196,1104
57841,15,14356,39196,1104
7508,15,14356,39196,1104
9392,15,14356,39196,1104
11755,15,14356,39196,1104
13671,15,14356,39196,1104
15590,15,14356,39196,1104
17481,15,14356,39196,1104
19360,15,14356,39196,1104
21238,15,14356,39196,1104
23145,15,14356,39196,1104
25053,15,14356,39196,1104
26931,15,14356,39196,1104
28803,15,14356,39196,1104
30606,15,14356,39196,1104
32526,15,14356,39196,1104
34475,15,14356,39196,1104
36377,15,14356,39196,1104
38268,15,14356,39196,1104
39256,15,14356,39196,1104
41173,15,14356,39196,1104
43090,15,14356,39196,1104
45028,15,14356,39196,1104
46912,15,14356,39196,1104
48822,15,14356,39196,1104
50714,15,14356,39196,1104
52580,15,14356,39196,1104
54449,15,14356,39196,1104
56361,15,14356,39196,1104
58257,15,14356,39196,1104
60159,15,14356,39196,1104
62066,15,14356,39196,1104
63979,15,14356,39196,1104
65886,15,14356,39196,1104
67794,15,14356,39196,1104
69658,15,14356,39196,1104
71539,15,14356,39196,1104
73402,15,14356,39196,1104
75310,15,14356,39196,1104
77164,15,14356,39196,1104
79067,15,14356,39196,1104
80971,15,14356,39196,1104
82886,15,14356,39196,1104
84715,15,14356,39196,1104
135,15,14356,39196,1104
2014,15,14356,39196,1104
3821,15,14356,39196,1104
5689,15,14356,39196,1104
7592,15,14356,39196,1104
9467,15,14356,39196,1104
11466,15,14356,39196,1104
13352,15,14356,39196,1104
15225,15,14356,39196,1104
17120,15,14356,39196,1104
18984,15,14356,39196,1104
20903,15,14356,39196,1104
22786,15,14356,39196,1104
24675,15,14356,39196,1104
26564,15,14356,39196,1104
28459,15,14356,39196,1104
30331,15,14356,39196,1104
32213,15,14356,39196,1104
34035,15,14356,39196,1104
35948,15,14356,39196,1104
37872,15,14356,39196,1104
39777,15,14356,39196,1104
41668,15,14356,39196,1104
43537,15,14356,39196,1104
45455,15,14356,39196,1104
47367,15,14356,39196,1104
49279,15,14356,39196,1104
51173,15,14356,39196,1104
53092,15,14356,39196,1104
54999,15,14356,39196,1104
56902,15,14356,39196,1104
58773,15,14356,39196,1104
60659,15,14356,39196,1104
62579,15,14356,39196,1104
64508,15,14356,39196,1104
66420,15,14356,39196,1104
68352,15,14356,39196,1104
69520,15,14356,39196,1104
71437,15,14356,39196,1104
72719,15,14356,39196,1104
74618,15,14356,39196,1104
76519,15,14356,39196,1104
78400,15,14356,39196,1104
80293,15,14356,39196,1104
82202,15,14356,39196,1104
84112,15,14356,39196,1104
86005,15,14356,39196,1104
1515,15,14356,39196,1104
3382,15,14356,39196,1104
5262,15,14356,39196,1104
7169,15,14356,39196,1104
9062,15,14356,39196,1104
10979,15,14356,39196,1104
12845,15,14356,39196,1104
14754,15,14356,39196,1104
16634,15,14356,39196,1104
18532,15,14356,39196,1104
20447,15,14356,39196,1104
22327,15,14356,39196,1104
24235,15,14356,39196,1104
26140,15,14356,39196,1104
28012,15,14356,39196,1104
29876,15,14356,39196,1104
31762,15,14356,39196,1104
33698,15,14356,39196,1104
35596,15,14356,39196,1104
37468,15,14356,39196,1104
39349,15,14356,39196,1104
41253,15,14356,39196,1104
43146,15,14356,39196,1104
45056,15,14356,39196,1104
46963,15,14356,39196,1104
48840,15,14356,39196,1104
50750,15,14356,39196,1104
52649,15,14356,39196,1104
54538,15,14356,39196,1104
56438,15,14356,39196,1104
58325,15,14356,39196,1104
60213,15,14356,39196,1104
62095,15,14356,39196,1104
64543,15,14356,39196,1104
66408,15,14356,39196,1104
68300,15,14356,39196,1104
70192,15,14356,39196,1104
72108,15,14356,39196,1104
74021,15,14356,39196,1104
75896,15,14356,39196,1104
77788,15,14356,39196,1104
79709,15,14356,39196,1104
81898,15,14356,39196,1104
83813,15,14356,39196,1104
85735,15,14356,39196,1104
1241,15,14356,39196,1104
3116,15,14356,39196,1104
5030,15,14356,39196,1104
6938,15,14356,39196,1104
8828,15,14356,39196,1104
10717,15,14356,39196,1104
12700,15,14356,39196,1104
14618,15,14356,39196,1104
16533,15,14356,39196,1104
18403,15,14356,39196,1104
20289,15,14356,39196,1104
22178,15,14356,39196,1104
24096,15,14356,39196,1104
25988,15,14356,39196,1104
27905,15,14356,39196,1104
29844,15,14356,39196,1104
31761,15,14356,39196,1104
33657,15,14356,39196,1104
33724,15,14356,39196,1104
35646,15,14356,39196,1104
37545,15,14356,39196,1104
39451,15,14356,39196,1104
41351,15,14356,39196,1104
43249,15,14356,39196,1104
45129,15,14356,39196,1104
47047,15,14356,39196,1104
48842,15,14356,39196,1104
50707,15,14356,39196,1104
52597,15,14356,39196,1104
54464,15,14356,39196,1104
56332,15,14356,39196,1104
58224,15,14356,39196,1104
60646,15,14356,39196,1104
62551,15,14356,39196,1104
64446,15,14356,39196,1104
66349,15,14356,39196,1104
68266,15,14356,39196,1104
70162,15,14356,39196,1104
72054,15,14356,39196,1104
73954,15,14356,39196,1104
75874,15,14356,39196,1104
77738,15,14356,39196,1104
79612,15,14356,39196,1104
81491,15,14356,39196,1104
83361,15,14356,39196,1104
85269,15,14356,39196,1104
777,15,14356,39196,1104
2683,15,14356,39196,1104
4601,15,14356,39196,1104
6508,15,14356,39196,1104
8388,15,14356,39196,1104
10281,15,14356,39196,1104
12189,15,14356,39196,1104
14071,15,14356,39196,1104
15942,15,14356,39196,1104
17823,15,14356,39196,1104
19696,15,14356,39196,1104
21581,15,14356,39196,1104
23498,15,14356,39196,1104
25397,15,14356,39196,1104
27316,15,14356,39196,1104
29185,15,14356,39196,1104
31056,15,14356,39196,1104
32931,15,14356,39196,1104
34835,15,14356,39196,1104
36722,15,14356,39196,1104
38627,15,14356,39196,1104
40546,15,14356,39196,1104
42440,15,14356,39196,1104
44312,15,14356,39196,1104
46186,15,14356,39196,1104
48074,15,14356,39196,1104
50427,15,14356,39196,1104
52335,15,14356,39196,1104
54248,15,14356,39196,1104
55610,15,14356,39196,1104
55614,15,14356,39196,1104
57528,15,14356,39196,1104
59432,15,14356,39196,1104
61330,15,14356,39196,1104
63215,15,14356,39196,1104
63219,15,14356,39196,1104
65126,15,14356,39196,1104
67027,15,14356,39196,1104
68937,15,14356,39196,1104
70847,15,14356,39196,1104
72744,15,14356,39196,1104
74649,15,14356,39196,1104
76523,15,14356,39196,1104
78444,15,14356,39196,1104
80330,15,14356,39196,1104
80335,15,14356,39196,1104
82313,15,14356,39196,1104
84148,15,14356,39196,1104
85968,15,14356,39196,1104
1455,15,14356,39196,1104
3363,15,14356,39196,1104
5231,15,14356,39196,1104
6222,15,14356,39196,1104
8108,15,14356,39196,1104
10015,15,14356,39196,1104
11917,15,14356,39196,1104
13825,15,14356,39196,1104
15744,15,14356,39196,1104
17641,15,14356,39196,1104
19506,15,14356,39196,1104
21405,15,14356,39196,1104
23215,15,14356,39196,1104
25117,15,14356,39196,1104
26893,15,14356,39196,1104
28773,15,14356,39196,1104
30698,15,14356,39196,1104
32663,15,14356,39196,1104
34695,15,14356,39196,1104
36599,15,14356,39196,1104
38497,15,14356,39196,1104
40400,15,14356,39196,1104
42328,15,14356,39196,1104
44235,15,14356,39196,1104
44245,15,14356,39196,1104
46119,15,14356,39196,1104
47991,15,14356,39196,1104
49897,15,14356,39196,1104
51814,15,14356,39196,1104
53658,15,14356,39196,1104
55537,15,14356,39196,1104
57403,15,14356,39196,1104
59306,15,14356,39196,1104
61172,15,14356,39196,1104
