sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
148,13,14703,39123,885
1926,13,14703,39123,885
3754,13,14703,39123,885
5532,13,14703,39123,885
7346,13,14703,39123,885
9122,13,14703,39123,885
10932,13,14703,39123,885
12781,13,14703,39123,885
14589,13,14703,39123,885
16394,13,14703,39123,885
18168,13,14703,39123,885
19966,13,14703,39123,885
21764,13,14703,39123,885
23592,13,14703,39123,885
25413,13,14703,39123,885
27186,13,14703,39123,885
28987,13,14703,39123,885
30765,13,14703,39123,885
32547,13,14703,39123,885
34370,13,14703,39123,885
36192,13,14703,39123,885
37980,13,14703,39123,885
39785,13,14703,39123,885
41592,13,14703,39123,885
43422,13,14703,39123,885
45233,13,14703,39123,885
47050,13,14703,39123,885
48826,13,14703,39123,885
50642,13,14703,39123,885
52467,13,14703,39123,885
54268,13,14703,39123,885
56067,13,14703,39123,885
57871,13,14703,39123,885
59696,13,14703,39123,885
61484,13,14703,39123,885
63312,13,14703,39123,885
65125,13,14703,39123,885
66933,13,14703,39123,885
68761,13,14703,39123,885
70562,13,14703,39123,885
72356,13,14703,39123,885
74129,13,14703,39123,885
75954,13,14703,39123,885
77744,13,14703,39123,885
79536,13,14703,39123,885
81352,13,14703,39123,885
83161,13,14703,39123,885
84966,13,14703,39123,885
356,13,14703,39123,885
2158,13,14703,39123,885
3971,13,14703,39123,885
5753,13,14703,39123,885
7533,13,14703,39123,885
9322,13,14703,39123,885
11131,13,14703,39123,885
12956,13,14703,39123,885
14751,13,14703,39123,885
16551,13,14703,39123,885
18374,13,14703,39123,885
20203,13,14703,39123,885
22017,13,14703,39123,885
23801,13,14703,39123,885
25618,13,14703,39123,885
27426,13,14703,39123,885
29229,13,14703,39123,885
31034,13,14703,39123,885
32810,13,14703,39123,885
34628,13,14703,39123,885
36445,13,14703,39123,885
38227,13,14703,39123,885
40034,13,14703,39123,885
41840,13,14703,39123,885
43667,13,14703,39123,885
45472,13,14703,39123,885
47276,13,14703,39123,885
49081,13,14703,39123,885
50896,13,14703,39123,885
52668,13,14703,39123,885
54496,13,14703,39123,885
56313,13,14703,39123,885
58093,13,14703,39123,885
59879,13,14703,39123,885
61662,13,14703,39123,885
63473,13,14703,39123,885
65292,13,14703,39123,885
67095,13,14703,39123,885
68917,13,14703,39123,885
70705,13,14703,39123,885
72477,13,14703,39123,885
74305,13,14703,39123,885
76125,13,14703,39123,885
77905,13,14703,39123,885
