sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
1520,79,21692,32884,380
3292,79,21692,32884,380
5107,79,21692,32884,380
6881,79,21692,32884,380
8704,79,21692,32884,380
10486,79,21692,32884,380
12310,79,21692,32884,380
14099,79,21692,32884,380
15922,79,21692,32884,380
17723,79,21692,32884,380
19501,79,21692,32884,380
21291,79,21692,32884,380
23092,79,21692,32884,380
24903,79,21692,32884,380
26723,79,21692,32884,380
28518,79,21692,32884,380
30305,79,21692,32884,380
32133,79,21692,32884,380
33936,79,21692,32884,380
35727,79,21692,32884,380
37527,79,21692,32884,380
39356,79,21692,32884,380
41136,79,21692,32884,380
42966,79,21692,32884,380
44755,79,21692,32884,380
46563,79,21692,32884,380
48373,79,21692,32884,380
50182,79,21692,32884,380
51956,79,21692,32884,380
53751,79,21692,32884,380
55552,79,21692,32884,380
57360,79,21692,32884,380
59161,79,21692,32884,380
60990,79,21692,32884,380
62795,79,21692,32884,380
64577,79,21692,32884,380
66372,79,21692,32884,380
68159,79,21692,32884,380
69962,79,21692,32884,380
71777,79,21692,32884,380
73602,79,21692,32884,380
75425,79,21692,32884,380
77198,79,21692,32884,380
79008,79,21692,32884,380
80794,79,21692,32884,380
82603,79,21692,32884,380
84426,79,21692,32884,380
86218,79,21692,32884,380
1626,79,21692,32884,380
3401,79,21692,32884,380
5178,79,21692,32884,380
6976,79,21692,32884,380
8762,79,21692,32884,380
10573,79,21692,32884,380
12367,79,21692,32884,380
14147,79,21692,32884,380
15954,79,21692,32884,380
17760,79,21692,32884,380
19532,79,21692,32884,380
21306,79,21692,32884,380
23106,79,21692,32884,380
24898,79,21692,32884,380
26721,79,21692,32884,380
28539,79,21692,32884,380
30320,79,21692,32884,380
32102,79,21692,32884,380
69919,79,21692,32884,380
71735,79,21692,32884,380
73564,79,21692,32884,380
75388,79,21692,32884,380
77167,79,21692,32884,380
78952,79,21692,32884,380
80735,79,21692,32884,380
82543,79,21692,32884,380
33633,79,21692,32884,384
35428,79,21692,32884,384
37200,79,21692,32884,384
39003,79,21692,32884,384
40824,79,21692,32884,384
42644,79,21692,32884,384
44449,79,21692,32884,384
46227,79,21692,32884,384
48042,79,21692,32884,384
49867,79,21692,32884,384
51657,79,21692,32884,384
53484,79,21692,32884,384
55290,79,21692,32884,384
57109,79,21692,32884,384
58912,79,21692,32884,384
60714,79,21692,32884,384
62343,79,21692,32884,384
64121,79,21692,32884,384
65907,79,21692,32884,384
67696,79,21692,32884,384
69494,79,21692,32884,384
84054,79,21692,32884,384
85884,79,21692,32884,384
1286,79,21692,32884,384
3086,79,21692,32884,384
4868,79,21692,32884,384
6675,79,21692,32884,384
8488,79,21692,32884,384
10309,79,21692,32884,384
12127,79,21692,32884,384
13334,79,21692,32884,384
15118,79,21692,32884,384
16914,79,21692,32884,384
18714,79,21692,32884,384
20536,79,21692,32884,384
22353,79,21692,32884,384
24164,79,21692,32884,384
25981,79,21692,32884,384
26383,79,21692,32884,384
28195,79,21692,32884,384
29987,79,21692,32884,384
31792,79,21692,32884,384
33566,79,21692,32884,384
35342,79,21692,32884,384
37135,79,21692,32884,384
38952,79,21692,32884,384
40769,79,21692,32884,384
42563,79,21692,32884,384
44378,79,21692,32884,384
46183,79,21692,32884,384
47997,79,21692,32884,384
49077,79,21692,32884,380
50903,79,21692,32884,380
52696,79,21692,32884,380
54472,79,21692,32884,380
56284,79,21692,32884,380
58065,79,21692,32884,380
59862,79,21692,32884,380
61641,79,21692,32884,380
63428,79,21692,32884,380
65212,79,21692,32884,380
66993,79,21692,32884,380
68820,79,21692,32884,380
70607,79,21692,32884,380
72413,79,21692,32884,380
74207,79,21692,32884,380
76029,79,21692,32884,380
77844,79,21692,32884,380
78235,79,21692,32884,380
80044,79,21692,32884,380
81873,79,21692,32884,380
83681,79,21692,32884,380
85486,79,21692,32884,380
868,79,21692,32884,380
2687,79,21692,32884,380
3496,79,21692,32884,384
5307,79,21692,32884,384
7124,79,21692,32884,384
8920,79,21692,32884,384
10694,79,21692,32884,384
12492,79,21692,32884,384
14315,79,21692,32884,384
16116,79,21692,32884,384
17935,79,21692,32884,384
19737,79,21692,32884,384
21515,79,21692,32884,384
23324,79,21692,32884,384
25102,79,21692,32884,384
26874,79,21692,32884,384
28697,79,21692,32884,384
30491,79,21692,32884,384
32271,79,21692,32884,384
32927,79,21692,32884,384
34734,79,21692,32884,384
36524,79,21692,32884,384
38298,79,21692,32884,384
40097,79,21692,32884,384
41898,79,21692,32884,384
43672,79,21692,32884,384
