sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
681,43,14703,39123,948
710,43,14703,39123,948
720,43,14703,39123,948
2520,43,14703,39123,948
4320,43,14703,39123,948
4348,43,14703,39123,948
6148,43,14703,39123,948
6193,43,14703,39123,948
7993,43,14703,39123,948
8024,43,14703,39123,948
8035,43,14703,39123,948
9835,43,14703,39123,948
11635,43,14703,39123,948
13435,43,14703,39123,948
15235,43,14703,39123,948
15266,43,14703,39123,948
17066,43,14703,39123,948
17094,43,14703,39123,948
17104,43,14703,39123,948
17114,43,14703,39123,948
17148,43,14703,39123,948
17158,43,14703,39123,948
17168,43,14703,39123,948
18968,43,14703,39123,948
20768,43,14703,39123,948
20796,43,14703,39123,948
22596,43,14703,39123,948
22624,43,14703,39123,948
24424,43,14703,39123,948
26225,43,14703,39123,948
26253,43,14703,39123,948
28053,43,14703,39123,948
28081,43,14703,39123,948
28091,43,14703,39123,948
29891,43,14703,39123,948
29919,43,14703,39123,948
29929,43,14703,39123,948
29939,43,14703,39123,948
29949,43,14703,39123,948
29959,43,14703,39123,948
29980,43,14703,39123,948
31780,43,14703,39123,948
33580,43,14703,39123,948
33609,43,14703,39123,948
35409,43,14703,39123,948
37209,43,14703,39123,948
39009,43,14703,39123,948
39041,43,14703,39123,948
40841,43,14703,39123,948
40869,43,14703,39123,948
40879,43,14703,39123,948
42679,43,14703,39123,948
42707,43,14703,39123,948
44508,43,14703,39123,948
46308,43,14703,39123,948
48108,43,14703,39123,948
49908,43,14703,39123,948
51708,43,14703,39123,948
51736,43,14703,39123,948
53536,43,14703,39123,948
53564,43,14703,39123,948
53574,43,14703,39123,948
53584,43,14703,39123,948
53594,43,14703,39123,948
53604,43,14703,39123,948
53625,43,14703,39123,948
55425,43,14703,39123,948
55453,43,14703,39123,948
57253,43,14703,39123,948
57282,43,14703,39123,948
57292,43,14703,39123,948
57302,43,14703,39123,948
57312,43,14703,39123,948
57343,43,14703,39123,948
59143,43,14703,39123,948
60943,43,14703,39123,948
60971,43,14703,39123,948
62771,43,14703,39123,948
64571,43,14703,39123,948
66371,43,14703,39123,948
66403,43,14703,39123,948
68203,43,14703,39123,948
70004,43,14703,39123,948
71804,43,14703,39123,948
73604,43,14703,39123,948
73614,43,14703,39123,948
75414,43,14703,39123,948
77214,43,14703,39123,948
77224,43,14703,39123,948
79024,43,14703,39123,948
80824,43,14703,39123,948
82624,43,14703,39123,948
82634,43,14703,39123,948
82644,43,14703,39123,948
84445,43,14703,39123,948
84455,43,14703,39123,948
86255,43,14703,39123,948
86265,43,14703,39123,948
1665,43,14703,39123,948
3465,43,14703,39123,948
3475,43,14703,39123,948
5275,43,14703,39123,948
5285,43,14703,39123,948
7085,43,14703,39123,948
7095,43,14703,39123,948
8895,43,14703,39123,948
10695,43,14703,39123,948
12495,43,14703,39123,948
14295,43,14703,39123,948
16096,43,14703,39123,948
17896,43,14703,39123,948
19696,43,14703,39123,948
19706,43,14703,39123,948
21506,43,14703,39123,948
23306,43,14703,39123,948
25106,43,14703,39123,948
25116,43,14703,39123,948
26916,43,14703,39123,948
26926,43,14703,39123,948
28726,43,14703,39123,948
28736,43,14703,39123,948
30536,43,14703,39123,948
32336,43,14703,39123,948
34137,43,14703,39123,948
35937,43,14703,39123,948
35947,43,14703,39123,948
37747,43,14703,39123,948
39547,43,14703,39123,948
41347,43,14703,39123,948
43147,43,14703,39123,948
43157,43,14703,39123,948
44957,43,14703,39123,948
46757,43,14703,39123,948
46767,43,14703,39123,948
48567,43,14703,39123,948
50368,43,14703,39123,948
50378,43,14703,39123,948
52178,43,14703,39123,948
52188,43,14703,39123,948
53988,43,14703,39123,948
55788,43,14703,39123,948
57588,43,14703,39123,948
57598,43,14703,39123,948
59398,43,14703,39123,948
61198,43,14703,39123,948
61208,43,14703,39123,948
63008,43,14703,39123,948
63018,43,14703,39123,948
64818,43,14703,39123,948
66619,43,14703,39123,948
66629,43,14703,39123,948
68429,43,14703,39123,948
70229,43,14703,39123,948
70239,43,14703,39123,948
72039,43,14703,39123,948
73839,43,14703,39123,948
75639,43,14703,39123,948
77439,43,14703,39123,948
77449,43,14703,39123,948
79249,43,14703,39123,948
79259,43,14703,39123,948
79269,43,14703,39123,948
81069,43,14703,39123,948
82870,43,14703,39123,948
82880,43,14703,39123,948
84680,43,14703,39123,948
80,43,14703,39123,948
90,43,14703,39123,948
1890,43,14703,39123,948
1900,43,14703,39123,948
3700,43,14703,39123,948
5500,43,14703,39123,948
7300,43,14703,39123,948
7310,43,14703,39123,948
9110,43,14703,39123,948
10911,43,14703,39123,948
10921,43,14703,39123,948
12721,43,14703,39123,948
14521,43,14703,39123,948
16321,43,14703,39123,948
16331,43,14703,39123,948
18131,43,14703,39123,948
19931,43,14703,39123,948
21731,43,14703,39123,948
23531,43,14703,39123,948
25331,43,14703,39123,948
27132,43,14703,39123,948
28932,43,14703,39123,948
28942,43,14703,39123,948
30742,43,14703,39123,948
32542,43,14703,39123,948
32552,43,14703,39123,948
34352,43,14703,39123,948
34362,43,14703,39123,948
36162,43,14703,39123,948
36172,43,14703,39123,948
37972,43,14703,39123,948
39772,43,14703,39123,948
41572,43,14703,39123,948
41582,43,14703,39123,948
43383,43,14703,39123,948
43393,43,14703,39123,948
43404,43,14703,39123,948
45204,43,14703,39123,948
47004,43,14703,39123,948
48804,43,14703,39123,948
48814,43,14703,39123,948
50614,43,14703,39123,948
52414,43,14703,39123,948
54214,43,14703,39123,948
54224,43,14703,39123,948
56024,43,14703,39123,948
56034,43,14703,39123,948
57834,43,14703,39123,948
57845,43,14703,39123,948
59645,43,14703,39123,948
59655,43,14703,39123,948
61455,43,14703,39123,948
61465,43,14703,39123,948
63265,43,14703,39123,948
65065,43,14703,39123,948
66865,43,14703,39123,948
68665,43,14703,39123,948
70465,43,14703,39123,948
72265,43,14703,39123,948
74065,43,14703,39123,948
74075,43,14703,39123,948
75876,43,14703,39123,948
77676,43,14703,39123,948
