sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
65,6,21705,32988,455
776,6,21705,32988,455
863,6,21705,32988,455
1944,6,21705,32988,455
5043,6,21705,32988,455
26089,6,21705,32988,455
26927,6,21705,32988,455
26993,6,21705,32988,455
27230,6,21705,32988,455
28283,6,21705,32988,455
28836,6,21705,32988,455
29100,6,21705,32988,455
30660,6,21705,32988,455
30843,6,21705,32988,455
30992,6,21705,32988,455
31254,6,21705,32988,455
36614,6,21705,32988,455
37214,6,21705,32988,455
38089,6,21705,32988,455
39874,6,21705,32988,455
50724,6,21705,32988,455
51847,6,21705,32988,455
58084,6,21705,32988,455
65636,6,21705,32988,455
66276,6,21705,32988,455
66806,6,21705,32988,455
66853,6,21705,32988,455
66857,6,21705,32988,455
67392,6,21705,32988,455
67980,6,21705,32988,455
68563,6,21705,32988,455
69200,6,21705,32988,455
69751,6,21705,32988,455
71129,6,21705,32988,455
73018,6,21705,32988,455
74074,6,21705,32988,455
74079,6,21705,32988,455
75330,6,21705,32988,455
75801,6,21705,32988,455
76386,6,21705,32988,455
76972,6,21705,32988,455
77586,6,21705,32988,455
78140,6,21705,32988,455
78871,6,21705,32988,455
79311,6,21705,32988,455
79506,6,21705,32988,455
79896,6,21705,32988,455
80506,6,21705,32988,455
81068,6,21705,32988,455
82971,6,21705,32988,455
83110,6,21705,32988,455
84116,6,21705,32988,455
84546,6,21705,32988,455
85812,6,21705,32988,455
739,6,21705,32988,435
851,6,21705,32988,435
1019,6,21705,32988,435
1728,6,21705,32988,435
3596,6,21705,32988,435
5789,6,21705,32988,435
6301,6,21705,32988,435
6916,6,21705,32988,435
7413,6,21705,32988,435
9640,6,21705,32988,435
10224,6,21705,32988,435
10730,6,21705,32988,435
11316,6,21705,32988,435
11914,6,21705,32988,435
12996,6,21705,32988,435
14863,6,21705,32988,435
16098,6,21705,32988,435
17460,6,21705,32988,435
18960,6,21705,32988,435
20576,6,21705,32988,435
22251,6,21705,32988,435
23954,6,21705,32988,435
24648,6,21705,32988,435
25939,6,21705,32988,435
26180,6,21705,32988,435
26686,6,21705,32988,435
26949,6,21705,32988,435
27225,6,21705,32988,435
27653,6,21705,32988,435
28767,6,21705,32988,435
29026,6,21705,32988,435
29250,6,21705,32988,435
29368,6,21705,32988,435
29547,6,21705,32988,435
29872,6,21705,32988,435
30704,6,21705,32988,435
30867,6,21705,32988,435
31017,6,21705,32988,435
32655,6,21705,32988,435
34474,6,21705,32988,435
36287,6,21705,32988,435
36652,6,21705,32988,435
37437,6,21705,32988,435
40283,6,21705,32988,435
40968,6,21705,32988,435
41008,6,21705,32988,435
41037,6,21705,32988,435
49672,6,21705,32988,435
49907,6,21705,32988,435
50147,6,21705,32988,435
50811,6,21705,32988,435
53320,6,21705,32988,435
55217,6,21705,32988,435
55768,6,21705,32988,435
56351,6,21705,32988,435
56936,6,21705,32988,435
57520,6,21705,32988,435
57880,6,21705,32988,435
58466,6,21705,32988,435
59051,6,21705,32988,435
59178,6,21705,32988,435
59343,6,21705,32988,435
59460,6,21705,32988,435
59961,6,21705,32988,435
60547,6,21705,32988,435
60760,6,21705,32988,435
61431,6,21705,32988,435
62016,6,21705,32988,435
62603,6,21705,32988,435
63769,6,21705,32988,435
64356,6,21705,32988,435
65051,6,21705,32988,435
65650,6,21705,32988,435
66221,6,21705,32988,435
66820,6,21705,32988,435
67976,6,21705,32988,435
68562,6,21705,32988,435
68884,6,21705,32988,435
69302,6,21705,32988,435
69809,6,21705,32988,435
74660,6,21705,32988,435
78727,6,21705,32988,435
78853,6,21705,32988,435
80481,6,21705,32988,435
81066,6,21705,32988,435
81660,6,21705,32988,435
82236,6,21705,32988,435
82820,6,21705,32988,435
83535,6,21705,32988,435
84459,6,21705,32988,435
84527,6,21705,32988,435
84736,6,21705,32988,435
85337,6,21705,32988,435
85784,6,21705,32988,435
86026,6,21705,32988,435
1553,6,21705,32988,456
8578,6,21705,32988,456
12737,6,21705,32988,456
41015,6,21705,32988,456
49262,6,21728,32711,142
49286,6,21728,32711,144
49314,6,21742,32802,238
49284,6,21728,32711,145
12355,6,21763,32993,459
29367,6,21763,32993,459
40949,6,21763,32993,459
49273,6,21728,32711,143
49303,6,21728,32711,146
49401,6,21692,32884,405
51281,6,21705,32988,454
598,6,21705,32988,455
1212,6,21705,32988,455
1363,6,21705,32988,455
681,6,21705,32988,435
1319,6,21705,32988,435
1169,6,21763,32993,459
1483,6,21763,32993,459
1230,6,21705,32988,456
1372,6,21705,32988,456
1475,6,21763,32993,444
53373,6,21728,32711,87
47923,6,21728,32711,143
47782,6,21740,32857,568
53475,6,21779,32818,163
47822,6,21779,32818,97
53456,6,21779,32818,97
47842,6,21748,32768,160
53433,6,21748,32768,160
53419,6,21742,32802,238
47891,6,21728,32711,145
53380,6,21728,32711,145
44902,6,21763,32993,459
53614,6,21763,32993,459
53682,6,21763,32993,459
53892,6,21763,32993,459
54305,6,21763,32993,459
