sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
1476,78,21692,32884,410
3262,78,21692,32884,410
5060,78,21692,32884,410
6881,78,21692,32884,410
8698,78,21692,32884,410
10493,78,21692,32884,410
12304,78,21692,32884,410
14096,78,21692,32884,410
15903,78,21692,32884,410
17691,78,21692,32884,410
19502,78,21692,32884,410
21305,78,21692,32884,410
23124,78,21692,32884,410
24933,78,21692,32884,410
26737,78,21692,32884,410
28538,78,21692,32884,410
30349,78,21692,32884,410
32156,78,21692,32884,410
33965,78,21692,32884,410
35739,78,21692,32884,410
37564,78,21692,32884,410
39358,78,21692,32884,410
41187,78,21692,32884,410
43008,78,21692,32884,410
44809,78,21692,32884,410
46626,78,21692,32884,410
48400,78,21692,32884,410
50203,78,21692,32884,410
52004,78,21692,32884,410
53821,78,21692,32884,410
55624,78,21692,32884,410
57435,78,21692,32884,410
59240,78,21692,32884,410
61045,78,21692,32884,410
62871,78,21692,32884,410
64658,78,21692,32884,410
66463,78,21692,32884,410
68272,78,21692,32884,410
70066,78,21692,32884,410
71852,78,21692,32884,410
73650,78,21692,32884,410
75457,78,21692,32884,410
77250,78,21692,32884,410
79041,78,21692,32884,410
80841,78,21692,32884,410
82646,78,21692,32884,410
84467,78,21692,32884,410
86253,78,21692,32884,410
1664,78,21692,32884,410
3448,78,21692,32884,410
5257,78,21692,32884,410
7071,78,21692,32884,410
8845,78,21692,32884,410
10664,78,21692,32884,410
12454,78,21692,32884,410
14255,78,21692,32884,410
16056,78,21692,32884,410
17840,78,21692,32884,410
19634,78,21692,32884,410
21414,78,21692,32884,410
23214,78,21692,32884,410
25025,78,21692,32884,410
26811,78,21692,32884,410
28632,78,21692,32884,410
30410,78,21692,32884,410
32202,78,21692,32884,410
34024,78,21692,32884,410
35820,78,21692,32884,410
37617,78,21692,32884,410
39442,78,21692,32884,410
41249,78,21692,32884,410
43066,78,21692,32884,410
44873,78,21692,32884,410
46659,78,21692,32884,410
48478,78,21692,32884,410
50277,78,21692,32884,410
52100,78,21692,32884,410
53892,78,21692,32884,410
55697,78,21692,32884,410
57514,78,21692,32884,410
59325,78,21692,32884,410
61108,78,21692,32884,410
62923,78,21692,32884,410
64730,78,21692,32884,410
66514,78,21692,32884,410
68315,78,21692,32884,410
70110,78,21692,32884,410
71931,78,21692,32884,410
73705,78,21692,32884,410
75495,78,21692,32884,410
77270,78,21692,32884,410
79077,78,21692,32884,410
80875,78,21692,32884,410
82690,78,21692,32884,410
84515,78,21692,32884,410
86337,78,21692,32884,410
1719,78,21692,32884,410
3505,78,21692,32884,410
5302,78,21692,32884,410
7075,78,21692,32884,410
8863,78,21692,32884,410
10659,78,21692,32884,410
12474,78,21692,32884,410
14291,78,21692,32884,410
16116,78,21692,32884,410
17916,78,21692,32884,410
19717,78,21692,32884,410
21522,78,21692,32884,410
23344,78,21692,32884,410
25157,78,21692,32884,410
26936,78,21692,32884,410
28761,78,21692,32884,410
30572,78,21692,32884,410
32385,78,21692,32884,410
34198,78,21692,32884,410
36021,78,21692,32884,410
37806,78,21692,32884,410
39609,78,21692,32884,410
41393,78,21692,32884,410
43194,78,21692,32884,410
44990,78,21692,32884,410
46766,78,21692,32884,410
48546,78,21692,32884,410
50375,78,21692,32884,410
52201,78,21692,32884,410
54028,78,21692,32884,410
55800,78,21692,32884,410
57614,78,21692,32884,410
59408,78,21692,32884,410
61231,78,21692,32884,410
63052,78,21692,32884,410
64875,78,21692,32884,410
66665,78,21692,32884,410
68492,78,21692,32884,410
70304,78,21692,32884,410
72131,78,21692,32884,410
73912,78,21692,32884,410
75727,78,21692,32884,410
77530,78,21692,32884,410
79316,78,21692,32884,410
81133,78,21692,32884,410
82907,78,21692,32884,410
84728,78,21692,32884,410
130,78,21692,32884,410
1926,78,21692,32884,410
3726,78,21692,32884,410
5547,78,21692,32884,410
7354,78,21692,32884,410
9177,78,21692,32884,410
10949,78,21692,32884,410
