sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
648,42,14703,39123,887
2426,42,14703,39123,887
4252,42,14703,39123,887
6055,42,14703,39123,887
7864,42,14703,39123,887
9680,42,14703,39123,887
9685,42,14703,39123,887
11486,42,14703,39123,887
13270,42,14703,39123,887
15083,42,14703,39123,887
16872,42,14703,39123,887
18660,42,14703,39123,887
20450,42,14703,39123,887
22255,42,14703,39123,887
24059,42,14703,39123,887
25868,42,14703,39123,887
25873,42,14703,39123,887
27279,42,14703,39123,887
29065,42,14703,39123,887
30843,42,14703,39123,887
32637,42,14703,39123,887
34438,42,14703,39123,887
36217,42,14703,39123,887
38015,42,14703,39123,887
39838,42,14703,39123,887
39843,42,14703,39123,887
40240,42,14703,39123,887
42047,42,14703,39123,887
43867,42,14703,39123,887
45694,42,14703,39123,887
47501,42,14703,39123,887
49299,42,14703,39123,887
51094,42,14703,39123,887
52868,42,14703,39123,887
54689,42,14703,39123,887
56512,42,14703,39123,887
58287,42,14703,39123,887
60090,42,14703,39123,887
61909,42,14703,39123,887
63699,42,14703,39123,887
65523,42,14703,39123,887
67305,42,14703,39123,887
69120,42,14703,39123,887
70079,42,14703,39123,887
71875,42,14703,39123,887
73699,42,14703,39123,887
75516,42,14703,39123,887
77310,42,14703,39123,887
79092,42,14703,39123,887
80908,42,14703,39123,887
82715,42,14703,39123,887
84518,42,14703,39123,887
86343,42,14703,39123,887
1756,42,14703,39123,887
3530,42,14703,39123,887
5306,42,14703,39123,887
7134,42,14703,39123,887
8916,42,14703,39123,887
10692,42,14703,39123,887
12499,42,14703,39123,887
14300,42,14703,39123,887
16119,42,14703,39123,887
16179,42,14703,39123,887
17955,42,14703,39123,887
19730,42,14703,39123,887
21543,42,14703,39123,887
23331,42,14703,39123,887
25115,42,14703,39123,887
26915,42,14703,39123,887
28704,42,14703,39123,887
28709,42,14703,39123,887
30526,42,14703,39123,887
30531,42,14703,39123,887
32336,42,14703,39123,887
34133,42,14703,39123,887
35954,42,14703,39123,887
37726,42,14703,39123,887
39508,42,14703,39123,887
41301,42,14703,39123,887
43108,42,14703,39123,887
44900,42,14703,39123,887
46359,42,14703,39123,887
48164,42,14703,39123,887
49984,42,14703,39123,887
51757,42,14703,39123,887
53583,42,14703,39123,887
55386,42,14703,39123,887
57191,42,14703,39123,887
58966,42,14703,39123,887
60738,42,14703,39123,887
60766,42,14703,39123,887
62596,42,14703,39123,887
64369,42,14703,39123,887
66181,42,14703,39123,887
67979,42,14703,39123,887
69753,42,14703,39123,887
71564,42,14703,39123,887
73365,42,14703,39123,887
75165,42,14703,39123,887
76957,42,14703,39123,887
78775,42,14703,39123,887
80553,42,14703,39123,887
82353,42,14703,39123,887
84127,42,14703,39123,887
85919,42,14703,39123,887
1306,42,14703,39123,887
3115,42,14703,39123,887
4914,42,14703,39123,887
6696,42,14703,39123,887
8493,42,14703,39123,887
10269,42,14703,39123,887
12043,42,14703,39123,887
13852,42,14703,39123,887
15679,42,14703,39123,887
17495,42,14703,39123,887
19298,42,14703,39123,887
21090,42,14703,39123,887
22898,42,14703,39123,887
24717,42,14703,39123,887
26513,42,14703,39123,887
28338,42,14703,39123,887
30123,42,14703,39123,887
31899,42,14703,39123,887
33675,42,14703,39123,887
35467,42,14703,39123,887
37260,42,14703,39123,887
39060,42,14703,39123,887
40834,42,14703,39123,887
40839,42,14703,39123,887
42650,42,14703,39123,887
44431,42,14703,39123,887
46219,42,14703,39123,887
48044,42,14703,39123,887
49834,42,14703,39123,887
51634,42,14703,39123,887
53412,42,14703,39123,887
55240,42,14703,39123,887
55245,42,14703,39123,887
57066,42,14703,39123,887
58894,42,14703,39123,887
60684,42,14703,39123,887
62509,42,14703,39123,887
64333,42,14703,39123,887
66113,42,14703,39123,887
67911,42,14703,39123,887
67916,42,14703,39123,887
69731,42,14703,39123,887
71074,42,14703,39123,887
71079,42,14703,39123,887
72866,42,14703,39123,887
74658,42,14703,39123,887
76471,42,14703,39123,887
78250,42,14703,39123,887
80057,42,14703,39123,887
81870,42,14703,39123,887
83661,42,14703,39123,887
85484,42,14703,39123,887
868,42,14703,39123,887
2648,42,14703,39123,887
4478,42,14703,39123,887
6250,42,14703,39123,887
8030,42,14703,39123,887
9850,42,14703,39123,887
11628,42,14703,39123,887
13416,42,14703,39123,887
14914,42,14703,39123,887
16721,42,14703,39123,887
18519,42,14703,39123,887
