sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
577,38,21598,33117,368
581,38,21598,33117,368
2403,38,21598,33117,368
4218,38,21598,33117,368
4223,38,21598,33117,368
6019,38,21598,33117,368
6024,38,21598,33117,368
7822,38,21598,33117,368
7827,38,21598,33117,368
9628,38,21598,33117,368
9633,38,21598,33117,368
11455,38,21598,33117,368
11460,38,21598,33117,368
13256,38,21598,33117,368
13261,38,21598,33117,368
15092,38,21598,33117,368
15116,38,21598,33117,368
15680,38,21598,33117,368
16125,38,21598,33117,368
16710,38,21598,33117,368
17290,38,21598,33117,368
17870,38,21598,33117,368
18155,38,21598,33117,368
20025,38,21598,33117,368
20445,38,21598,33117,368
21025,38,21598,33117,368
21514,38,21598,33117,368
23402,38,21598,33117,368
23980,38,21598,33117,368
24560,38,21598,33117,368
25140,38,21598,33117,368
25720,38,21598,33117,368
26300,38,21598,33117,368
26880,38,21598,33117,368
27460,38,21598,33117,368
28040,38,21598,33117,368
28620,38,21598,33117,368
29008,38,21598,33117,368
30912,38,21598,33117,368
31200,38,21598,33117,368
33224,38,21598,33117,368
35087,38,21598,33117,368
35660,38,21598,33117,368
36240,38,21598,33117,368
36820,38,21598,33117,368
37400,38,21598,33117,368
37980,38,21598,33117,368
38560,38,21598,33117,368
39140,38,21598,33117,368
39720,38,21598,33117,368
40300,38,21598,33117,368
40880,38,21598,33117,368
41460,38,21598,33117,368
42040,38,21598,33117,368
42620,38,21598,33117,368
43200,38,21598,33117,368
43736,38,21598,33117,368
45617,38,21598,33117,368
45979,38,21598,33117,368
46560,38,21598,33117,368
47169,38,21598,33117,368
47719,38,21598,33117,368
48299,38,21598,33117,368
48879,38,21598,33117,368
49459,38,21598,33117,368
50039,38,21598,33117,368
50619,38,21598,33117,368
51199,38,21598,33117,368
51780,38,21598,33117,368
52359,38,21598,33117,368
52939,38,21598,33117,368
53519,38,21598,33117,368
54100,38,21598,33117,368
54679,38,21598,33117,368
55259,38,21598,33117,368
55839,38,21598,33117,368
56419,38,21598,33117,368
57000,38,21598,33117,368
57519,38,21598,33117,368
58119,38,21598,33117,368
58633,38,21598,33117,368
59624,38,21598,33117,368
64313,38,21598,33117,368
64341,38,21598,33117,368
64759,38,21598,33117,368
65339,38,21598,33117,368
66499,38,21598,33117,368
67079,38,21598,33117,368
67659,38,21598,33117,368
69449,38,21598,33117,368
69472,38,21598,33117,368
69591,38,21598,33117,368
71140,38,21598,33117,368
71719,38,21598,33117,368
72879,38,21598,33117,368
74039,38,21598,33117,368
74619,38,21598,33117,368
75242,38,21598,33117,368
75779,38,21598,33117,368
76359,38,21598,33117,368
77818,38,21598,33117,368
79623,38,21598,33117,368
81448,38,21598,33117,368
81453,38,21598,33117,368
83263,38,21598,33117,368
83268,38,21598,33117,368
85069,38,21598,33117,368
15097,38,21598,33117,367
30888,38,21598,33117,367
60665,38,21598,33117,367
68239,38,21598,33117,367
68819,38,21598,33117,367
69399,38,21598,33117,367
69979,38,21598,33117,367
70559,38,21598,33117,367
73459,38,21598,33117,367
75199,38,21598,33117,367
77519,38,21598,33117,367
31487,38,21598,33117,365
58792,38,21598,33117,365
59584,38,21598,33117,365
60242,38,21598,33117,365
60705,38,21598,33117,365
62508,38,21598,33117,365
62514,38,21598,33117,365
64308,38,21598,33117,365
64318,38,21598,33117,365
460,38,21598,33117,368
2366,38,21598,33117,368
2921,38,21598,33117,368
3471,38,21598,33117,368
4051,38,21598,33117,368
4631,38,21598,33117,368
5211,38,21598,33117,368
5791,38,21598,33117,368
6371,38,21598,33117,368
6951,38,21598,33117,368
7531,38,21598,33117,368
8111,38,21598,33117,368
8691,38,21598,33117,368
9271,38,21598,33117,368
9851,38,21598,33117,368
10431,38,21598,33117,368
11011,38,21598,33117,368
11591,38,21598,33117,368
12071,38,21598,33117,368
12691,38,21598,33117,368
13271,38,21598,33117,368
13851,38,21598,33117,368
14385,38,21598,33117,368
16292,38,21598,33117,368
16681,38,21598,33117,368
17261,38,21598,33117,368
17840,38,21598,33117,368
18420,38,21598,33117,368
19001,38,21598,33117,368
19580,38,21598,33117,368
20161,38,21598,33117,368
20740,38,21598,33117,368
21320,38,21598,33117,368
21900,38,21598,33117,368
22480,38,21598,33117,368
22785,38,21598,33117,368
23386,38,21598,33117,368
23965,38,21598,33117,368
24545,38,21598,33117,368
25125,38,21598,33117,368
25705,38,21598,33117,368
26285,38,21598,33117,368
