sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
231,21,14703,39123,885
2034,21,14703,39123,885
3839,21,14703,39123,885
5615,21,14703,39123,885
7423,21,14703,39123,885
9221,21,14703,39123,885
11024,21,14703,39123,885
12802,21,14703,39123,885
14590,21,14703,39123,885
16417,21,14703,39123,885
18220,21,14703,39123,885
20023,21,14703,39123,885
21837,21,14703,39123,885
23611,21,14703,39123,885
25389,21,14703,39123,885
27169,21,14703,39123,885
28972,21,14703,39123,885
30765,21,14703,39123,885
32594,21,14703,39123,885
34405,21,14703,39123,885
36184,21,14703,39123,885
38000,21,14703,39123,885
39772,21,14703,39123,885
41552,21,14703,39123,885
43328,21,14703,39123,885
45144,21,14703,39123,885
46924,21,14703,39123,885
48743,21,14703,39123,885
50515,21,14703,39123,885
52292,21,14703,39123,885
54105,21,14703,39123,885
55901,21,14703,39123,885
57706,21,14703,39123,885
59518,21,14703,39123,885
61302,21,14703,39123,885
63111,21,14703,39123,885
64918,21,14703,39123,885
66722,21,14703,39123,885
68510,21,14703,39123,885
70302,21,14703,39123,885
72096,21,14703,39123,885
73918,21,14703,39123,885
75700,21,14703,39123,885
77474,21,14703,39123,885
79249,21,14703,39123,885
81038,21,14703,39123,885
82833,21,14703,39123,885
84633,21,14703,39123,885
54,21,14703,39123,885
1867,21,14703,39123,885
3697,21,14703,39123,885
5498,21,14703,39123,885
7280,21,14703,39123,885
9110,21,14703,39123,885
10937,21,14703,39123,885
12764,21,14703,39123,885
14556,21,14703,39123,885
16336,21,14703,39123,885
18108,21,14703,39123,885
19894,21,14703,39123,885
21678,21,14703,39123,885
23482,21,14703,39123,885
25307,21,14703,39123,885
27100,21,14703,39123,885
28886,21,14703,39123,885
30667,21,14703,39123,885
32484,21,14703,39123,885
34295,21,14703,39123,885
36099,21,14703,39123,885
37927,21,14703,39123,885
39730,21,14703,39123,885
41545,21,14703,39123,885
43342,21,14703,39123,885
45118,21,14703,39123,885
46895,21,14703,39123,885
48704,21,14703,39123,885
50526,21,14703,39123,885
52347,21,14703,39123,885
54154,21,14703,39123,885
55964,21,14703,39123,885
57787,21,14703,39123,885
59579,21,14703,39123,885
61377,21,14703,39123,885
63197,21,14703,39123,885
65026,21,14703,39123,885
66845,21,14703,39123,885
68636,21,14703,39123,885
70428,21,14703,39123,885
72228,21,14703,39123,885
74047,21,14703,39123,885
75836,21,14703,39123,885
77663,21,14703,39123,885
79480,21,14703,39123,885
81304,21,14703,39123,885
83123,21,14703,39123,885
84917,21,14703,39123,885
337,21,14703,39123,885
2142,21,14703,39123,885
3969,21,14703,39123,885
5764,21,14703,39123,885
7550,21,14703,39123,885
9369,21,14703,39123,885
11174,21,14703,39123,885
12980,21,14703,39123,885
14793,21,14703,39123,885
16585,21,14703,39123,885
18398,21,14703,39123,885
20216,21,14703,39123,885
22016,21,14703,39123,885
23818,21,14703,39123,885
25597,21,14703,39123,885
27416,21,14703,39123,885
29196,21,14703,39123,885
31021,21,14703,39123,885
32847,21,14703,39123,885
34662,21,14703,39123,885
36473,21,14703,39123,885
38265,21,14703,39123,885
40089,21,14703,39123,885
41896,21,14703,39123,885
43699,21,14703,39123,885
45513,21,14703,39123,885
47289,21,14703,39123,885
49087,21,14703,39123,885
50867,21,14703,39123,885
52660,21,14703,39123,885
54469,21,14703,39123,885
56296,21,14703,39123,885
58116,21,14703,39123,885
59939,21,14703,39123,885
61711,21,14703,39123,885
63487,21,14703,39123,885
65261,21,14703,39123,885
67058,21,14703,39123,885
68861,21,14703,39123,885
70666,21,14703,39123,885
72475,21,14703,39123,885
74249,21,14703,39123,885
76075,21,14703,39123,885
77882,21,14703,39123,885
79657,21,14703,39123,885
81457,21,14703,39123,885
83286,21,14703,39123,885
85087,21,14703,39123,885
54620,21,14703,39123,904
56445,21,14703,39123,904
58249,21,14703,39123,904
60076,21,14703,39123,904
61868,21,14703,39123,904
63679,21,14703,39123,904
65468,21,14703,39123,904
67291,21,14703,39123,904
69077,21,14703,39123,904
70907,21,14703,39123,904
72728,21,14703,39123,904
74553,21,14703,39123,904
76339,21,14703,39123,904
78159,21,14703,39123,904
79966,21,14703,39123,904
81741,21,14703,39123,904
83545,21,14703,39123,904
507,21,14703,39123,885
2316,21,14703,39123,885
4121,21,14703,39123,885
5937,21,14703,39123,885
7764,21,14703,39123,885
9536,21,14703,39123,885
11337,21,14703,39123,885
13149,21,14703,39123,885
14966,21,14703,39123,885
16766,21,14703,39123,885
18580,21,14703,39123,885
20403,21,14703,39123,885
22195,21,14703,39123,885
23971,21,14703,39123,885
25760,21,14703,39123,885
27554,21,14703,39123,885
29381,21,14703,39123,885
31184,21,14703,39123,885
33010,21,14703,39123,885
34786,21,14703,39123,885
36599,21,14703,39123,885
38400,21,14703,39123,885
40178,21,14703,39123,885
41993,21,14703,39123,885
43806,21,14703,39123,885
45594,21,14703,39123,885
47387,21,14703,39123,885
49196,21,14703,39123,885
51009,21,14703,39123,885
52819,21,14703,39123,885
54615,21,14703,39123,885
83595,21,14703,39123,885
84855,21,14703,39123,885
274,21,14703,39123,885
2058,21,14703,39123,885
3874,21,14703,39123,885
5660,21,14703,39123,885
7452,21,14703,39123,885
9232,21,14703,39123,885
11056,21,14703,39123,885
12852,21,14703,39123,885
14653,21,14703,39123,885
16476,21,14703,39123,885
18278,21,14703,39123,885
20085,21,14703,39123,885
21875,21,14703,39123,885
23659,21,14703,39123,885
25485,21,14703,39123,885
27288,21,14703,39123,885
27384,21,14703,39123,885
29200,21,14703,39123,885
31003,21,14703,39123,885
32775,21,14703,39123,885
34565,21,14703,39123,885
36363,21,14703,39123,885
38159,21,14703,39123,885
39955,21,14703,39123,885
41755,21,14703,39123,885
43552,21,14703,39123,885
45342,21,14703,39123,885
47118,21,14703,39123,885
48936,21,14703,39123,885
50752,21,14703,39123,885
52544,21,14703,39123,885
54355,21,14703,39123,885
56151,21,14703,39123,885
57961,21,14703,39123,885
59776,21,14703,39123,885
61605,21,14703,39123,885
63400,21,14703,39123,885
65180,21,14703,39123,885
66985,21,14703,39123,885
68786,21,14703,39123,885
70581,21,14703,39123,885
72357,21,14703,39123,885
74143,21,14703,39123,885
75931,21,14703,39123,885
77761,21,14703,39123,885
79570,21,14703,39123,885
81387,21,14703,39123,885
83187,21,14703,39123,885
84974,21,14703,39123,885
358,21,14703,39123,885
2154,21,14703,39123,885
3973,21,14703,39123,885
5785,21,14703,39123,885
7569,21,14703,39123,885
9361,21,14703,39123,885
11162,21,14703,39123,885
12966,21,14703,39123,885
14773,21,14703,39123,885
16567,21,14703,39123,885
18341,21,14703,39123,885
20163,21,14703,39123,885
21963,21,14703,39123,885
23743,21,14703,39123,885
25531,21,14703,39123,885
27309,21,14703,39123,885
29100,21,14703,39123,885
30907,21,14703,39123,885
32724,21,14703,39123,885
34500,21,14703,39123,885
36283,21,14703,39123,885
38073,21,14703,39123,885
39900,21,14703,39123,885
41701,21,14703,39123,885
43497,21,14703,39123,885
45300,21,14703,39123,885
47076,21,14703,39123,885
48877,21,14703,39123,885
50701,21,14703,39123,885
52530,21,14703,39123,885
54348,21,14703,39123,885
56146,21,14703,39123,885
57942,21,14703,39123,885
59736,21,14703,39123,885
61511,21,14703,39123,885
61536,21,14703,39123,904
63320,21,14703,39123,904
65118,21,14703,39123,904
66892,21,14703,39123,904
68674,21,14703,39123,904
70462,21,14703,39123,904
72251,21,14703,39123,904
72256,21,14703,39123,904
74044,21,14703,39123,904
75853,21,14703,39123,904
77683,21,14703,39123,904
79506,21,14703,39123,904
81300,21,14703,39123,904
83100,21,14703,39123,904
83106,21,14703,39123,904
84892,21,14703,39123,904
50082,21,14703,39123,885
51895,21,14703,39123,885
53719,21,14703,39123,885
55542,21,14703,39123,885
57316,21,14703,39123,885
59096,21,14703,39123,885
60895,21,14703,39123,885
62710,21,14703,39123,885
64525,21,14703,39123,885
66200,21,14703,39123,885
67986,21,14703,39123,885
69802,21,14703,39123,885
71582,21,14703,39123,885
73372,21,14703,39123,885
75193,21,14703,39123,885
77003,21,14703,39123,885
78803,21,14703,39123,885
80266,21,14703,39123,885
82091,21,14703,39123,885
83882,21,14703,39123,885
85674,21,14703,39123,885
312,21,14703,39123,904
2104,21,14703,39123,904
3880,21,14703,39123,904
5351,21,14703,39123,904
7150,21,14703,39123,904
8932,21,14703,39123,904
10747,21,14703,39123,904
