sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
551,37,21844,32793,169
2333,37,21844,32793,169
4150,37,21844,32793,169
5954,37,21844,32793,169
7742,37,21844,32793,169
9542,37,21844,32793,169
11343,37,21844,32793,169
13164,37,21844,32793,169
14983,37,21844,32793,169
16792,37,21844,32793,169
18570,37,21844,32793,169
20426,37,21844,32793,169
22236,37,21844,32793,169
24055,37,21844,32793,169
25853,37,21844,32793,169
27656,37,21844,32793,169
29449,37,21844,32793,169
31233,37,21844,32793,169
33007,37,21844,32793,169
34783,37,21844,32793,169
36596,37,21844,32793,169
38403,37,21844,32793,169
40187,37,21844,32793,169
42000,37,21844,32793,169
43813,37,21844,32793,169
45599,37,21844,32793,169
47406,37,21844,32793,169
49206,37,21844,32793,169
51025,37,21844,32793,169
52815,37,21844,32793,169
54621,37,21844,32793,169
56409,37,21844,32793,169
58203,37,21844,32793,169
60004,37,21844,32793,169
61796,37,21844,32793,169
63592,37,21844,32793,169
65368,37,21844,32793,169
67158,37,21844,32793,169
68954,37,21844,32793,169
70749,37,21844,32793,169
72545,37,21844,32793,169
74358,37,21844,32793,169
76213,37,21844,32793,169
78001,37,21844,32793,169
79781,37,21844,32793,169
81610,37,21844,32793,169
83402,37,21844,32793,169
85207,37,21844,32793,169
610,37,21844,32793,169
2402,37,21844,32793,169
4209,37,21844,32793,169
5999,37,21844,32793,169
7805,37,21844,32793,169
9589,37,21844,32793,169
11410,37,21844,32793,169
13235,37,21844,32793,169
15048,37,21844,32793,169
16849,37,21844,32793,169
18635,37,21844,32793,169
20423,37,21844,32793,169
22241,37,21844,32793,169
24069,37,21844,32793,169
25853,37,21844,32793,169
27678,37,21844,32793,169
29482,37,21844,32793,169
31280,37,21844,32793,169
33091,37,21844,32793,169
34877,37,21844,32793,169
36688,37,21844,32793,169
38509,37,21844,32793,169
40314,37,21844,32793,169
42106,37,21844,32793,169
43921,37,21844,32793,169
45718,37,21844,32793,169
47514,37,21844,32793,169
49312,37,21844,32793,169
51127,37,21844,32793,169
52952,37,21844,32793,169
54779,37,21844,32793,169
56587,37,21844,32793,169
58394,37,21844,32793,169
60194,37,21844,32793,169
61987,37,21844,32793,169
63798,37,21844,32793,169
65603,37,21844,32793,169
67431,37,21844,32793,169
69245,37,21844,32793,169
71068,37,21844,32793,169
72866,37,21844,32793,169
74658,37,21844,32793,169
76448,37,21844,32793,169
78262,37,21844,32793,169
80058,37,21844,32793,169
81852,37,21844,32793,169
83661,37,21844,32793,169
85437,37,21844,32793,169
827,37,21844,32793,169
2644,37,21844,32793,169
4442,37,21844,32793,169
6263,37,21844,32793,169
8059,37,21844,32793,169
9871,37,21844,32793,169
11687,37,21844,32793,169
13498,37,21844,32793,169
15305,37,21844,32793,169
17085,37,21844,32793,169
18881,37,21844,32793,169
20699,37,21844,32793,169
22526,37,21844,32793,169
24314,37,21844,32793,169
26094,37,21844,32793,169
27880,37,21844,32793,169
29681,37,21844,32793,169
31459,37,21844,32793,169
33280,37,21844,32793,169
35091,37,21844,32793,169
36914,37,21844,32793,169
38736,37,21844,32793,169
40518,37,21844,32793,169
42290,37,21844,32793,169
44091,37,21844,32793,169
45906,37,21844,32793,169
47709,37,21844,32793,169
49539,37,21844,32793,169
51368,37,21844,32793,169
53175,37,21844,32793,169
54988,37,21844,32793,169
56803,37,21844,32793,169
58612,37,21844,32793,169
60396,37,21844,32793,169
62184,37,21844,32793,169
63981,37,21844,32793,169
65759,37,21844,32793,169
67543,37,21844,32793,169
69327,37,21844,32793,169
71142,37,21844,32793,169
72925,37,21844,32793,169
74711,37,21844,32793,169
76487,37,21844,32793,169
78288,37,21844,32793,169
80093,37,21844,32793,169
81883,37,21844,32793,169
83669,37,21844,32793,169
85504,37,21844,32793,169
909,37,21844,32793,169
2737,37,21844,32793,169
4556,37,21844,32793,169
6352,37,21844,32793,169
8151,37,21844,32793,169
9952,37,21844,32793,169
11736,37,21844,32793,169
13551,37,21844,32793,169
15351,37,21844,32793,169
17178,37,21844,32793,169
18954,37,21844,32793,169
20728,37,21844,32793,169
22512,37,21844,32793,169
24292,37,21844,32793,169
26083,37,21844,32793,169
27898,37,21844,32793,169
29699,37,21844,32793,169
31489,37,21844,32793,169
33261,37,21844,32793,169
35079,37,21844,32793,169
36902,37,21844,32793,169
38735,37,21844,32793,169
40507,37,21844,32793,169
42330,37,21844,32793,169
44145,37,21844,32793,169
45925,37,21844,32793,169
47740,37,21844,32793,169
49569,37,21844,32793,169
51397,37,21844,32793,169
53223,37,21844,32793,169
55003,37,21844,32793,169
56785,37,21844,32793,169
58585,37,21844,32793,169
60394,37,21844,32793,169
62208,37,21844,32793,169
64035,37,21844,32793,169
65823,37,21844,32793,169
67598,37,21844,32793,169
69394,37,21844,32793,169
71192,37,21844,32793,169
72976,37,21844,32793,169
74777,37,21844,32793,169
76580,37,21844,32793,169
78372,37,21844,32793,169
80156,37,21844,32793,169
81951,37,21844,32793,169
83756,37,21844,32793,169
85530,37,21844,32793,169
955,37,21844,32793,169
2735,37,21844,32793,169
4556,37,21844,32793,169
6380,37,21844,32793,169
8174,37,21844,32793,169
9962,37,21844,32793,169
11782,37,21844,32793,169
13599,37,21844,32793,169
15416,37,21844,32793,169
17233,37,21844,32793,169
19031,37,21844,32793,169
20852,37,21844,32793,169
22638,37,21844,32793,169
24414,37,21844,32793,169
26225,37,21844,32793,169
28003,37,21844,32793,169
29842,37,21844,32793,169
31662,37,21844,32793,169
33473,37,21844,32793,169
35294,37,21844,32793,169
37088,37,21844,32793,169
38876,37,21844,32793,169
40681,37,21844,32793,169
42473,37,21844,32793,169
44269,37,21844,32793,169
46086,37,21844,32793,169
47875,37,21844,32793,169
49650,37,21844,32793,169
51479,37,21844,32793,169
53316,37,21844,32793,169
55106,37,21844,32793,169
56900,37,21844,32793,169
58715,37,21844,32793,169
60509,37,21844,32793,169
62282,37,21844,32793,169
64066,37,21844,32793,169
65875,37,21844,32793,169
67653,37,21844,32793,169
69479,37,21844,32793,169
71259,37,21844,32793,169
73066,37,21844,32793,169
74889,37,21844,32793,169
76704,37,21844,32793,169
78525,37,21844,32793,169
80346,37,21844,32793,169
82162,37,21844,32793,169
83948,37,21844,32793,169
85772,37,21844,32793,169
1160,37,21844,32793,169
2975,37,21844,32793,169
4747,37,21844,32793,169
6541,37,21844,32793,169
8344,37,21844,32793,169
10149,37,21844,32793,169
11952,37,21844,32793,169
13748,37,21844,32793,169
15520,37,21844,32793,169
17292,37,21844,32793,169
19082,37,21844,32793,169
20885,37,21844,32793,169
22711,37,21844,32793,169
24511,37,21844,32793,169
26307,37,21844,32793,169
28099,37,21844,32793,169
29873,37,21844,32793,169
31692,37,21844,32793,169
33509,37,21844,32793,169
35312,37,21844,32793,169
37084,37,21844,32793,169
38891,37,21844,32793,169
40675,37,21844,32793,169
42455,37,21844,32793,169
44253,37,21844,32793,169
46053,37,21844,32793,169
47827,37,21844,32793,169
49603,37,21844,32793,169
51383,37,21844,32793,169
53177,37,21844,32793,169
54953,37,21844,32793,169
56763,37,21844,32793,169
58576,37,21844,32793,169
60383,37,21844,32793,169
62188,37,21844,32793,169
64013,37,21844,32793,169
65813,37,21844,32793,169
67599,37,21844,32793,169
69402,37,21844,32793,169
71201,37,21844,32793,169
72993,37,21844,32793,169
74798,37,21844,32793,169
76607,37,21844,32793,169
78408,37,21844,32793,169
80196,37,21844,32793,169
82023,37,21844,32793,169
83848,37,21844,32793,169
85626,37,21844,32793,169
1029,37,21844,32793,169
2830,37,21844,32793,169
4631,37,21844,32793,169
6454,37,21844,32793,169
8238,37,21844,32793,169
10024,37,21844,32793,169
11829,37,21844,32793,169
13627,37,21844,32793,169
15417,37,21844,32793,169
17203,37,21844,32793,169
18989,37,21844,32793,169
20818,37,21844,32793,169
22608,37,21844,32793,169
24384,37,21844,32793,169
26202,37,21844,32793,169
28021,37,21844,32793,169
29799,37,21844,32793,169
31587,37,21844,32793,169
33406,37,21844,32793,169
35190,37,21844,32793,169
37017,37,21844,32793,169
38803,37,21844,32793,169
40599,37,21844,32793,169
42406,37,21844,32793,169
44211,37,21844,32793,169
46013,37,21844,32793,169
47789,37,21844,32793,169
49590,37,21844,32793,169
51407,37,21844,32793,169
53193,37,21844,32793,169
55000,37,21844,32793,169
56780,37,21844,32793,169
58574,37,21844,32793,169
60372,37,21844,32793,169
62181,37,21844,32793,169
63961,37,21844,32793,169
65778,37,21844,32793,169
67566,37,21844,32793,169
69357,37,21844,32793,169
71155,37,21844,32793,169
72929,37,21844,32793,169
74733,37,21844,32793,169
76544,37,21844,32793,169
78365,37,21844,32793,169
80143,37,21844,32793,169
81944,37,21844,32793,169
83745,37,21844,32793,169
85557,37,21844,32793,169
970,37,21844,32793,169
2782,37,21844,32793,169
4580,37,21844,32793,169
6378,37,21844,32793,169
8176,37,21844,32793,169
9960,37,21844,32793,169
11742,37,21844,32793,169
13542,37,21844,32793,169
15342,37,21844,32793,169
17143,37,21844,32793,169
18943,37,21844,32793,169
20746,37,21844,32793,169
22538,37,21844,32793,169
24310,37,21844,32793,169
26084,37,21844,32793,169
27903,37,21844,32793,169
29687,37,21844,32793,169
31515,37,21844,32793,169
33332,37,21844,32793,169
35159,37,21844,32793,169
36931,37,21844,32793,169
38740,37,21844,32793,169
40543,37,21844,32793,169
42319,37,21844,32793,169
44115,37,21844,32793,169
45916,37,21844,32793,169
47696,37,21844,32793,169
49510,37,21844,32793,169
51335,37,21844,32793,169
53109,37,21844,32793,169
54903,37,21844,32793,169
56681,37,21844,32793,169
58504,37,21844,32793,169
60284,37,21844,32793,169
62080,37,21844,32793,169
63895,37,21844,32793,169
65689,37,21844,32793,169
67501,37,21844,32793,169
69286,37,21844,32793,169
71089,37,21844,32793,169
72890,37,21844,32793,169
74693,37,21844,32793,169
76481,37,21844,32793,169
78298,37,21844,32793,169
80095,37,21844,32793,169
81893,37,21844,32793,169
83669,37,21844,32793,169
85472,37,21844,32793,169
877,37,21844,32793,169
2663,37,21844,32793,169
4479,37,21844,32793,169
6280,37,21844,32793,169
8062,37,21844,32793,169
9889,37,21844,32793,169
11710,37,21844,32793,169
13503,37,21844,32793,169
15293,37,21844,32793,169
17098,37,21844,32793,169
18913,37,21844,32793,169
20725,37,21844,32793,169
22511,37,21844,32793,169
24318,37,21844,32793,169
26100,37,21844,32793,169
27907,37,21844,32793,169
29705,37,21844,32793,169
31477,37,21844,32793,169
33269,37,21844,32793,169
35047,37,21844,32793,169
36850,37,21844,32793,169
38679,37,21844,32793,169
40506,37,21844,32793,169
42329,37,21844,32793,169
44150,37,21844,32793,169
45928,37,21844,32793,169
47729,37,21844,32793,169
49550,37,21844,32793,169
51322,37,21844,32793,169
53145,37,21844,32793,169
54956,37,21844,32793,169
56771,37,21844,32793,169
58585,37,21844,32793,169
60398,37,21844,32793,169
62225,37,21844,32793,169
64009,37,21844,32793,169
65783,37,21844,32793,169
67610,37,21844,32793,169
69424,37,21844,32793,169
71246,37,21844,32793,169
73061,37,21844,32793,169
74843,37,21844,32793,169
76658,37,21844,32793,169
78446,37,21844,32793,169
80263,37,21844,32793,169
82092,37,21844,32793,169
83886,37,21844,32793,169
85676,37,21844,32793,169
1060,37,21844,32793,169
2836,37,21844,32793,169
4659,37,21844,32793,169
6439,37,21844,32793,169
8215,37,21844,32793,169
10034,37,21844,32793,169
11816,37,21844,32793,169
13641,37,21844,32793,169
15417,37,21844,32793,169
