sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
841,52,21692,32884,381
2641,52,21692,32884,381
4413,52,21692,32884,381
6232,52,21692,32884,381
8033,52,21692,32884,381
9852,52,21692,32884,381
11648,52,21692,32884,381
13457,52,21692,32884,381
15237,52,21692,32884,381
17011,52,21692,32884,381
18832,52,21692,32884,381
20615,52,21692,32884,381
22416,52,21692,32884,381
24212,52,21692,32884,381
26005,52,21692,32884,381
27801,52,21692,32884,381
29622,52,21692,32884,381
31422,52,21692,32884,381
33245,52,21692,32884,381
35019,52,21692,32884,381
36824,52,21692,32884,381
38604,52,21692,32884,381
40429,52,21692,32884,381
42229,52,21692,32884,381
44040,52,21692,32884,381
45831,52,21692,32884,381
47644,52,21692,32884,381
49438,52,21692,32884,381
51257,52,21692,32884,381
53082,52,21692,32884,381
54880,52,21692,32884,381
56693,52,21692,32884,381
58469,52,21692,32884,381
60295,52,21692,32884,381
62102,52,21692,32884,381
63901,52,21692,32884,381
65712,52,21692,32884,381
67500,52,21692,32884,381
69313,52,21692,32884,381
71097,52,21692,32884,381
72906,52,21692,32884,381
74688,52,21692,32884,381
76503,52,21692,32884,381
78294,52,21692,32884,381
80072,52,21692,32884,381
81860,52,21692,32884,381
83632,52,21692,32884,381
85437,52,21692,32884,381
831,52,21692,32884,381
2627,52,21692,32884,381
4431,52,21692,32884,381
6260,52,21692,32884,381
8032,52,21692,32884,381
9837,52,21692,32884,381
11642,52,21692,32884,381
13439,52,21692,32884,381
15246,52,21692,32884,381
17036,52,21692,32884,381
18824,52,21692,32884,381
20620,52,21692,32884,381
22392,52,21692,32884,381
24203,52,21692,32884,381
26006,52,21692,32884,381
27803,52,21692,32884,381
29579,52,21692,32884,381
31353,52,21692,32884,381
33127,52,21692,32884,381
34915,52,21692,32884,381
36718,52,21692,32884,381
38508,52,21692,32884,381
40337,52,21692,32884,381
42163,52,21692,32884,381
43986,52,21692,32884,381
45813,52,21692,32884,381
47622,52,21692,32884,381
49433,52,21692,32884,381
51211,52,21692,32884,381
53026,52,21692,32884,381
54815,52,21692,32884,381
56643,52,21692,32884,381
58458,52,21692,32884,381
60281,52,21692,32884,381
62092,52,21692,32884,381
63879,52,21692,32884,381
65680,52,21692,32884,381
67509,52,21692,32884,381
69328,52,21692,32884,381
71108,52,21692,32884,381
72918,52,21692,32884,381
74723,52,21692,32884,381
76495,52,21692,32884,381
78283,52,21692,32884,381
80104,52,21692,32884,381
81915,52,21692,32884,381
83701,52,21692,32884,381
85510,52,21692,32884,381
931,52,21692,32884,381
2727,52,21692,32884,381
4537,52,21692,32884,381
6336,52,21692,32884,381
8163,52,21692,32884,381
9968,52,21692,32884,381
11760,52,21692,32884,381
13560,52,21692,32884,381
15354,52,21692,32884,381
17173,52,21692,32884,381
18963,52,21692,32884,381
20772,52,21692,32884,381
22588,52,21692,32884,381
24407,52,21692,32884,381
26186,52,21692,32884,381
27995,52,21692,32884,381
29800,52,21692,32884,381
31582,52,21692,32884,381
33360,52,21692,32884,381
35134,52,21692,32884,381
36924,52,21692,32884,381
38704,52,21692,32884,381
40490,52,21692,32884,381
42272,52,21692,32884,381
44073,52,21692,32884,381
45864,52,21692,32884,381
47677,52,21692,32884,381
49480,52,21692,32884,381
51254,52,21692,32884,381
53030,52,21692,32884,381
54841,52,21692,32884,381
56613,52,21692,32884,381
58391,52,21692,32884,381
60167,52,21692,32884,381
61963,52,21692,32884,381
63745,52,21692,32884,381
65521,52,21692,32884,381
67344,52,21692,32884,381
69119,52,21692,32884,381
70900,52,21692,32884,381
72707,52,21692,32884,381
74518,52,21692,32884,381
76352,52,21692,32884,381
78175,52,21692,32884,381
79970,52,21692,32884,381
81754,52,21692,32884,381
83526,52,21692,32884,381
85327,52,21692,32884,381
746,52,21692,32884,381
2575,52,21692,32884,381
4370,52,21692,32884,381
6150,52,21692,32884,381
7961,52,21692,32884,381
9770,52,21692,32884,381
11550,52,21692,32884,381
13356,52,21692,32884,381
15181,52,21692,32884,381
16973,52,21692,32884,381
18771,52,21692,32884,381
20545,52,21692,32884,381
22350,52,21692,32884,381
24148,52,21692,32884,381
25963,52,21692,32884,381
27736,52,21692,32884,381
29523,52,21692,32884,381
31330,52,21692,32884,381
33155,52,21692,32884,381
34963,52,21692,32884,381
36761,52,21692,32884,381
38535,52,21692,32884,381
40323,52,21692,32884,381
42136,52,21692,32884,381
43916,52,21692,32884,381
45704,52,21692,32884,381
47488,52,21692,32884,381
49291,52,21692,32884,381
51075,52,21692,32884,381
52853,52,21692,32884,381
54654,52,21692,32884,381
56450,52,21692,32884,381
58275,52,21692,32884,381
60092,52,21692,32884,381
61894,52,21692,32884,381
63686,52,21692,32884,381
