sec,ID,x_coordinate(m),y_coordinate(m),AP_ID
1009,59,21613,32759,204
2815,59,21613,32759,204
4591,59,21613,32759,204
6375,59,21613,32759,204
8149,59,21613,32759,204
9975,59,21613,32759,204
11804,59,21613,32759,204
13577,59,21613,32759,204
15378,59,21613,32759,204
15383,59,21613,32759,204
17175,59,21613,32759,204
19000,59,21613,32759,204
20806,59,21613,32759,204
22592,59,21613,32759,204
24407,59,21613,32759,204
26195,59,21613,32759,204
27997,59,21613,32759,204
29810,59,21613,32759,204
31637,59,21613,32759,204
33443,59,21613,32759,204
35231,59,21613,32759,204
37041,59,21613,32759,204
38826,59,21613,32759,204
40615,59,21613,32759,204
42413,59,21613,32759,204
44230,59,21613,32759,204
46058,59,21613,32759,204
46063,59,21613,32759,204
47860,59,21613,32759,204
49635,59,21613,32759,204
49640,59,21613,32759,204
51468,59,21613,32759,204
53275,59,21613,32759,204
55092,59,21613,32759,204
56886,59,21613,32759,204
58692,59,21613,32759,204
60464,59,21613,32759,204
62270,59,21613,32759,204
64045,59,21613,32759,204
65836,59,21613,32759,204
67645,59,21613,32759,204
69427,59,21613,32759,204
71257,59,21613,32759,204
73057,59,21613,32759,204
74859,59,21613,32759,204
76671,59,21613,32759,204
77130,59,21613,32759,204
78909,59,21613,32759,204
80738,59,21613,32759,204
82530,59,21613,32759,204
84356,59,21613,32759,204
84361,59,21613,32759,204
86148,59,21613,32759,204
1550,59,21613,32759,204
3339,59,21613,32759,204
5155,59,21613,32759,204
6941,59,21613,32759,204
8727,59,21613,32759,204
10539,59,21613,32759,204
12348,59,21613,32759,204
14157,59,21613,32759,204
15956,59,21613,32759,204
17757,59,21613,32759,204
19543,59,21613,32759,204
21352,59,21613,32759,204
23149,59,21613,32759,204
24929,59,21613,32759,204
26754,59,21613,32759,204
28570,59,21613,32759,204
30399,59,21613,32759,204
32181,59,21613,32759,204
33982,59,21613,32759,204
35789,59,21613,32759,204
37600,59,21613,32759,204
39410,59,21613,32759,204
41229,59,21613,32759,204
43009,59,21613,32759,204
44838,59,21613,32759,204
46664,59,21613,32759,204
48473,59,21613,32759,204
50282,59,21613,32759,204
52073,59,21613,32759,204
53859,59,21613,32759,204
55636,59,21613,32759,204
57443,59,21613,32759,204
59257,59,21613,32759,204
59262,59,21613,32759,204
61083,59,21613,32759,204
62901,59,21613,32759,204
64700,59,21613,32759,204
66509,59,21613,32759,204
68335,59,21613,32759,204
70154,59,21613,32759,204
71961,59,21613,32759,204
73761,59,21613,32759,204
75564,59,21613,32759,204
77397,59,21613,32759,204
79174,59,21613,32759,204
80964,59,21613,32759,204
82740,59,21613,32759,204
84561,59,21613,32759,204
86369,59,21613,32759,204
86374,59,21613,32759,204
1802,59,21613,32759,204
3581,59,21613,32759,204
5370,59,21613,32759,204
7195,59,21613,32759,204
8977,59,21613,32759,204
10769,59,21613,32759,204
12577,59,21613,32759,204
14349,59,21613,32759,204
16174,59,21613,32759,204
17973,59,21613,32759,204
19798,59,21613,32759,204
21627,59,21613,32759,204
23433,59,21613,32759,204
25219,59,21613,32759,204
25224,59,21613,32759,204
27009,59,21613,32759,204
28826,59,21613,32759,204
30617,59,21613,32759,204
32430,59,21613,32759,204
34237,59,21613,32759,204
36051,59,21613,32759,204
37855,59,21613,32759,204
39631,59,21613,32759,204
39637,59,21613,32759,204
41433,59,21613,32759,204
43231,59,21613,32759,204
45050,59,21613,32759,204
46848,59,21613,32759,204
48629,59,21613,32759,204
50443,59,21613,32759,204
52253,59,21613,32759,204
54081,59,21613,32759,204
55871,59,21613,32759,204
57690,59,21613,32759,204
59472,59,21613,32759,204
61292,59,21613,32759,204
63086,59,21613,32759,204
64874,59,21613,32759,204
66652,59,21613,32759,204
68449,59,21613,32759,204
70229,59,21613,32759,204
72042,59,21613,32759,204
73833,59,21613,32759,204
75627,59,21613,32759,204
77451,59,21613,32759,204
79236,59,21613,32759,204
81042,59,21613,32759,204
81259,59,21613,32759,204
83087,59,21613,32759,204
84896,59,21613,32759,204
308,59,21613,32759,204
2111,59,21613,32759,204
3919,59,21613,32759,204
5749,59,21613,32759,204
7572,59,21613,32759,204
9397,59,21613,32759,204
11225,59,21613,32759,204
12998,59,21613,32759,204
14798,59,21613,32759,204
16604,59,21613,32759,204
18402,59,21613,32759,204
20174,59,21613,32759,204
21966,59,21613,32759,204
21972,59,21613,32759,204
23749,59,21613,32759,204
25560,59,21613,32759,204
27341,59,21613,32759,204
29154,59,21613,32759,204
30972,59,21613,32759,204
32787,59,21613,32759,204
34614,59,21613,32759,204
36412,59,21613,32759,204
38221,59,21613,32759,204
39999,59,21613,32759,204
41801,59,21613,32759,204
43581,59,21613,32759,204
45394,59,21613,32759,204
47203,59,21613,32759,204
48979,59,21613,32759,204
50773,59,21613,32759,204
50809,59,21613,32759,204
52622,59,21613,32759,204
54450,59,21613,32759,204
56253,59,21613,32759,204
58041,59,21613,32759,204
59867,59,21613,32759,204
61647,59,21613,32759,204
63445,59,21613,32759,204
65261,59,21613,32759,204
67072,59,21613,32759,204
68890,59,21613,32759,204
70696,59,21613,32759,204
72507,59,21613,32759,204
74328,59,21613,32759,204
76143,59,21613,32759,204
77949,59,21613,32759,204
79765,59,21613,32759,204
81582,59,21613,32759,204
83361,59,21613,32759,204
85186,59,21613,32759,204
569,59,21613,32759,204
2378,59,21613,32759,204
2384,59,21613,32759,204
4159,59,21613,32759,204
5971,59,21613,32759,204
6006,59,21613,32759,204
7822,59,21613,32759,204
9604,59,21613,32759,204
11395,59,21613,32759,204
11400,59,21613,32759,204
13217,59,21613,32759,204
15018,59,21613,32759,204
16811,59,21613,32759,204
18618,59,21613,32759,204
20446,59,21613,32759,204
22266,59,21613,32759,204
24166,59,21613,32759,204
25942,59,21613,32759,204
27737,59,21613,32759,204
29556,59,21613,32759,204
31357,59,21613,32759,204
33165,59,21613,32759,204
34957,59,21613,32759,204
36740,59,21613,32759,204
38531,59,21613,32759,204
40338,59,21613,32759,204
42124,59,21613,32759,204
43910,59,21613,32759,204
45730,59,21613,32759,204
47541,59,21613,32759,204
49334,59,21613,32759,204
51118,59,21613,32759,204
52900,59,21613,32759,204
54691,59,21613,32759,204
56502,59,21613,32759,204
58314,59,21613,32759,204
60127,59,21613,32759,204
61944,59,21613,32759,204
63717,59,21613,32759,204
65533,59,21613,32759,204
67327,59,21613,32759,204
69152,59,21613,32759,204
70941,59,21613,32759,204
72750,59,21613,32759,204
74546,59,21613,32759,204
76322,59,21613,32759,204
78140,59,21613,32759,204
79938,59,21613,32759,204
80156,59,21613,32759,204
81940,59,21613,32759,204
83770,59,21613,32759,204
85595,59,21613,32759,204
1016,59,21613,32759,204
2818,59,21613,32759,204
4600,59,21613,32759,204
4636,59,21613,32759,204
6422,59,21613,32759,204
8239,59,21613,32759,204
10050,59,21613,32759,204
11846,59,21613,32759,204
13655,59,21613,32759,204
15467,59,21613,32759,204
17283,59,21613,32759,204
19063,59,21613,32759,204
20889,59,21613,32759,204
22681,59,21613,32759,204
24455,59,21613,32759,204
26269,59,21613,32759,204
28090,59,21613,32759,204
29882,59,21613,32759,204
31669,59,21613,32759,204
31675,59,21613,32759,204
33456,59,21613,32759,204
35277,59,21613,32759,204
37100,59,21613,32759,204
38901,59,21613,32759,204
40704,59,21613,32759,204
40801,59,21613,32759,204
42606,59,21613,32759,204
42611,59,21613,32759,204
44397,59,21613,32759,204
46224,59,21613,32759,204
46260,59,21613,32759,204
48076,59,21613,32759,204
49859,59,21613,32759,204
51674,59,21613,32759,204
53458,59,21613,32759,204
53463,59,21613,32759,204
55274,59,21613,32759,204
57078,59,21613,32759,204
58888,59,21613,32759,204
60684,59,21613,32759,204
62493,59,21613,32759,204
64292,59,21613,32759,204
66103,59,21613,32759,204
67883,59,21613,32759,204
69698,59,21613,32759,204
71492,59,21613,32759,204
71709,59,21613,32759,204
73538,59,21613,32759,204
75333,59,21613,32759,204
77149,59,21613,32759,204
78976,59,21613,32759,204
80773,59,21613,32759,204
82560,59,21613,32759,204
84336,59,21613,32759,204
86149,59,21613,32759,204
1550,59,21613,32759,204
3339,59,21613,32759,204
5154,59,21613,32759,204
6958,59,21613,32759,204
8788,59,21613,32759,204
10580,59,21613,32759,204
10587,59,21613,32759,204
12408,59,21613,32759,204
14194,59,21613,32759,204
15991,59,21613,32759,204
17794,59,21613,32759,204
19590,59,21613,32759,204
21400,59,21613,32759,204
23203,59,21613,32759,204
25006,59,21613,32759,204
26807,59,21613,32759,204
28613,59,21613,32759,204
30424,59,21613,32759,204
32202,59,21613,32759,204
33975,59,21613,32759,204
35780,59,21613,32759,204
37581,59,21613,32759,204
39369,59,21613,32759,204
41179,59,21613,32759,204
43004,59,21613,32759,204
43463,59,21613,32759,204
45264,59,21613,32759,204
47094,59,21613,32759,204
48923,59,21613,32759,204
50725,59,21613,32759,204
50730,59,21613,32759,204
52529,59,21613,32759,204
54317,59,21613,32759,204
56217,59,21613,32759,204
58021,59,21613,32759,204
58057,59,21613,32759,204
59856,59,21613,32759,204
59865,59,21613,32759,204
61645,59,21613,32759,204
63437,59,21613,32759,204
65264,59,21613,32759,204
65300,59,21613,32759,204
67073,59,21613,32759,204
68861,59,21613,32759,204
68866,59,21613,32759,204
70663,59,21613,32759,204
70699,59,21613,32759,204
72513,59,21613,32759,204
72549,59,21613,32759,204
74341,59,21613,32759,204
74356,59,21613,32759,204
76164,59,21613,32759,204
77936,59,21613,32759,204
77943,59,21613,32759,204
79724,59,21613,32759,204
81504,59,21613,32759,204
83282,59,21613,32759,204
85112,59,21613,32759,204
85117,59,21613,32759,204
10586,59,21613,32759,212
77941,59,21613,32759,212
546,59,21613,32759,204
2318,59,21613,32759,204
4120,59,21613,32759,204
5916,59,21613,32759,204
7729,59,21613,32759,204
7734,59,21613,32759,204
9536,59,21613,32759,204
9541,59,21613,32759,204
11344,59,21613,32759,204
13149,59,21613,32759,204
14969,59,21613,32759,204
14974,59,21613,32759,204
16775,59,21613,32759,204
18549,59,21613,32759,204
20360,59,21613,32759,204
22139,59,21613,32759,204
23952,59,21613,32759,204
25744,59,21613,32759,204
25749,59,21613,32759,204
27566,59,21613,32759,204
29360,59,21613,32759,204
31163,59,21613,32759,204
32955,59,21613,32759,204
32961,59,21613,32759,204
34751,59,21613,32759,204
36552,59,21613,32759,204
38371,59,21613,32759,204
40172,59,21613,32759,204
41995,59,21613,32759,204
43773,59,21613,32759,204
45555,59,21613,32759,204
47342,59,21613,32759,204
49165,59,21613,32759,204
49170,59,21613,32759,204
50992,59,21613,32759,204
50998,59,21613,32759,204
52785,59,21613,32759,204
54578,59,21613,32759,204
56355,59,21613,32759,204
58136,59,21613,32759,204
59930,59,21613,32759,204
61740,59,21613,32759,204
62573,59,21613,32759,204
64381,59,21613,32759,204
64418,59,21613,32759,204
66206,59,21613,32759,204
68031,59,21613,32759,204
69859,59,21613,32759,204
71655,59,21613,32759,204
73453,59,21613,32759,204
75250,59,21613,32759,204
77040,59,21613,32759,204
78845,59,21613,32759,204
80655,59,21613,32759,204
82430,59,21613,32759,204
84205,59,21613,32759,204
84241,59,21613,32759,204
86021,59,21613,32759,204
61839,59,21613,32759,212
64417,59,21613,32759,212
1422,59,21613,32759,204
3232,59,21613,32759,204
5030,59,21613,32759,204
5036,59,21613,32759,204
6846,59,21613,32759,204
8626,59,21613,32759,204
10406,59,21613,32759,204
12213,59,21613,32759,204
14035,59,21613,32759,204
15811,59,21613,32759,204
17616,59,21613,32759,204
19401,59,21613,32759,204
21211,59,21613,32759,204
21246,59,21613,32759,204
23052,59,21613,32759,204
24840,59,21613,32759,204
26650,59,21613,32759,204
28425,59,21613,32759,204
30203,59,21613,32759,204
32032,59,21613,32759,204
33844,59,21613,32759,204
35644,59,21613,32759,204
37436,59,21613,32759,204
39218,59,21613,32759,204
41011,59,21613,32759,204
41016,59,21613,32759,204
42836,59,21613,32759,204
42841,59,21613,32759,204
44672,59,21613,32759,204
44677,59,21613,32759,204
46495,59,21613,32759,204
48308,59,21613,32759,204
48410,59,21613,32759,204
50201,59,21613,32759,204
51978,59,21613,32759,204
52919,59,21613,32759,204
54720,59,21613,32759,204
56538,59,21613,32759,204
58318,59,21613,32759,204
60139,59,21613,32759,204
61946,59,21613,32759,204
63757,59,21613,32759,204
65580,59,21613,32759,204
67386,59,21613,32759,204
69199,59,21613,32759,204
70989,59,21613,32759,204
72783,59,21613,32759,204
72880,59,21613,32759,204
74707,59,21613,32759,204
76506,59,21613,32759,204
78302,59,21613,32759,204
80123,59,21613,32759,204
81932,59,21613,32759,204
83714,59,21613,32759,204
85539,59,21613,32759,204
48409,59,21613,32759,212
921,59,21613,32759,204
2718,59,21613,32759,204
4533,59,21613,32759,204
6348,59,21613,32759,204
8145,59,21613,32759,204
9927,59,21613,32759,204
11750,59,21613,32759,204
13549,59,21613,32759,204
15329,59,21613,32759,204
17125,59,21613,32759,204
18904,59,21613,32759,204
20696,59,21613,32759,204
22507,59,21613,32759,204
24336,59,21613,32759,204
26119,59,21613,32759,204
27901,59,21613,32759,204
27906,59,21613,32759,204
29708,59,21613,32759,204
31531,59,21613,32759,204
33318,59,21613,32759,204
35121,59,21613,32759,204
36913,59,21613,32759,204
38691,59,21613,32759,204
40499,59,21613,32759,204
42300,59,21613,32759,204
44107,59,21613,32759,204
45915,59,21613,32759,204
47730,59,21613,32759,204
47766,59,21613,32759,204
49555,59,21613,32759,204
49728,59,21613,32759,204
51525,59,21613,32759,204
51746,59,21613,32759,204
52765,59,21613,32759,204
54595,59,21613,32759,204
56369,59,21613,32759,204
58192,59,21613,32759,204
59983,59,21613,32759,204
61761,59,21613,32759,204
63555,59,21613,32759,204
65378,59,21613,32759,204
67180,59,21613,32759,204
68997,59,21613,32759,204
70770,59,21613,32759,204
72549,59,21613,32759,204
74346,59,21613,32759,204
76163,59,21613,32759,204
77991,59,21613,32759,204
79773,59,21613,32759,204
81588,59,21613,32759,204
83412,59,21613,32759,204
85241,59,21613,32759,204
49591,59,21613,32759,194
52764,59,21613,32759,194
613,59,21613,32759,204
2414,59,21613,32759,204
4240,59,21613,32759,204
6049,59,21613,32759,204
7877,59,21613,32759,204
9675,59,21613,32759,204
11467,59,21613,32759,204
13280,59,21613,32759,204
15108,59,21613,32759,204
16880,59,21613,32759,204
18699,59,21613,32759,204
20523,59,21613,32759,204
22307,59,21613,32759,204
24103,59,21613,32759,204
25902,59,21613,32759,204
27693,59,21613,32759,204
29483,59,21613,32759,204
31300,59,21613,32759,204
33116,59,21613,32759,204
34910,59,21613,32759,204
36692,59,21613,32759,204
38465,59,21613,32759,204
40270,59,21613,32759,204
42079,59,21613,32759,204
43867,59,21613,32759,204
45641,59,21613,32759,204
47445,59,21613,32759,204
49223,59,21613,32759,204
51036,59,21613,32759,204
52835,59,21613,32759,204
54640,59,21613,32759,204
56457,59,21613,32759,204
58283,59,21613,32759,204
60104,59,21613,32759,204
61931,59,21613,32759,204
63730,59,21613,32759,204
65512,59,21613,32759,204
67303,59,21613,32759,204
69128,59,21613,32759,204
70919,59,21613,32759,204
72709,59,21613,32759,204
74518,59,21613,32759,204
76306,59,21613,32759,204
78130,59,21613,32759,204
79941,59,21613,32759,204
82629,59,21613,32759,204
84353,59,21613,32759,204
85220,59,21613,32759,204
85818,59,21613,32759,204
18,59,21613,32759,204
621,59,21613,32759,204
1812,59,21613,32759,204
2204,59,21613,32759,204
4030,59,21613,32759,204
5850,59,21613,32759,204
7626,59,21613,32759,204
9427,59,21613,32759,204
11257,59,21613,32759,204
13058,59,21613,32759,204
14884,59,21613,32759,204
16707,59,21613,32759,204
18524,59,21613,32759,204
20340,59,21613,32759,204
22138,59,21613,32759,204
23957,59,21613,32759,204
25740,59,21613,32759,204
27520,59,21613,32759,204
29308,59,21613,32759,204
31098,59,21613,32759,204
32922,59,21613,32759,204
34747,59,21613,32759,204
36547,59,21613,32759,204
38355,59,21613,32759,204
40176,59,21613,32759,204
41966,59,21613,32759,204
43767,59,21613,32759,204
45574,59,21613,32759,204
47374,59,21613,32759,204
49166,59,21613,32759,204
50945,59,21613,32759,204
50950,59,21613,32759,204
52761,59,21613,32759,204
52768,59,21613,32759,204
54554,59,21613,32759,204
56347,59,21613,32759,204
58168,59,21613,32759,204
59953,59,21613,32759,204
61734,59,21613,32759,204
63516,59,21613,32759,204
65339,59,21613,32759,204
67129,59,21613,32759,204
68955,59,21613,32759,204
70784,59,21613,32759,204
72587,59,21613,32759,204
74391,59,21613,32759,204
76208,59,21613,32759,204
78033,59,21613,32759,204
79822,59,21613,32759,204
79827,59,21613,32759,204
81607,59,21613,32759,204
83414,59,21613,32759,204
85229,59,21613,32759,204
1219,59,21613,32759,212
1808,59,21613,32759,212
617,59,21613,32759,204
2407,59,21613,32759,204
4197,59,21613,32759,204
5970,59,21613,32759,204
